iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11],gamma[12],beta[12],gamma[13],beta[13]
422,-13.495971739292145,0.42736551761627195,0.6673051178455353,0.6566375888884067,0.5237127415835857,0.6416429862380028,0.676114397495985,0.7318807825446129,0.5497370719909668,0.6081640407443046,0.5285652711987495,0.6199175104498863,0.531580875068903,0.5594283737242222,0.5609956182539463,0.6415078811347484,0.5441513195633888,0.6487202480435371,0.6157947950065136,0.6514350347220897,0.4899045996367931,0.5918074868619442,0.6771659426391125,0.662121782451868,0.5289593733847141,0.5906936809420585,0.6376711934804916,0.543834763020277,0.43361141756176946
423,-13.496068954467773,0.4273375481367111,0.66734699010849,0.6566678084433079,0.5237324558198452,0.641679821908474,0.6761801265180111,0.7319176331162452,0.5497389644384384,0.608195511996746,0.5285327568650245,0.6199247971177101,0.5315490759909153,0.5594667740166187,0.5609925486147403,0.6415458492934704,0.5441227242350578,0.6486964657902717,0.615777226537466,0.6514267347753048,0.48992321118712423,0.59174789711833,0.6772048942744732,0.6620818175375461,0.5289708472788334,0.5906950518488884,0.6376751720905304,0.5438026808202266,0.4335783369839191
424,-13.496077179908752,0.4273114114999771,0.6673909187316894,0.6566946752369404,0.5237516187131405,0.641718564927578,0.67625138387084,0.7319566741585731,0.5497383832931518,0.6082216635346412,0.5285006001591682,0.619936241209507,0.5315133579075336,0.5595047421753406,0.5609858132898807,0.6415783636271953,0.544109745323658,0.6486665144562721,0.6157593004405498,0.6514171980321407,0.48991878554224966,0.5916916005313396,0.6772369019687176,0.662053132802248,0.5289882220327854,0.5906878694891929,0.6376796126365661,0.5437709860503673,0.43354291692376135
425,-13.496084034442902,0.42728587090969083,0.6674385726451874,0.6567248202860355,0.5237730912864208,0.6417532697319984,0.6763228051364422,0.7319974139332771,0.5497415274381637,0.6082446709275245,0.5284700378775596,0.6199432894587517,0.5314823485910892,0.5595390744507313,0.5609862901270389,0.6416123531758785,0.5440837278962135,0.6486428961157799,0.6157373361289501,0.6514056496322155,0.4899242244660854,0.5916321150958538,0.6772766284644604,0.6620174147188663,0.5289934523403644,0.5906879588961601,0.6376721620559692,0.5437383525073528,0.43351457491517065
426,-13.4960997402668,0.4272603452205658,0.6674737393856048,0.6567539669573307,0.5237877540290355,0.6417884364724159,0.6763923488557338,0.7320356354117393,0.5497292786836624,0.6082737579941749,0.5284373596310615,0.6199579522013664,0.5314406849443912,0.5595760442316532,0.5609930701553821,0.6416436605155468,0.5440603628754616,0.6486138239502907,0.6157282464206218,0.6513994209468364,0.4899289034307003,0.5915778152644634,0.6773111693561077,0.661987180262804,0.529015252739191,0.5906795397400856,0.6376822650432586,0.5437073580920696,0.43347416296601293
427,-13.496109932661057,0.4272358626127243,0.6675143748521805,0.6567819662392139,0.5238038770854473,0.6418264493346214,0.6764637552201748,0.7320695653557777,0.5497271925210953,0.608297748863697,0.5284082874655723,0.6199640020728111,0.5314069487154484,0.5596100188791752,0.5609916396439075,0.6416760556399822,0.5440359696745872,0.6485914126038551,0.6157059095799923,0.6513902716338634,0.4899337463080883,0.5915225617587566,0.6773507766425609,0.6619497932493686,0.5290224201977253,0.5906729534268379,0.6376783460378647,0.5436770938336849,0.4334417827427387
428,-13.496160417795181,0.4272094428539276,0.6675515234470367,0.6568085201084614,0.5238221608102321,0.6418611094355583,0.6765254162251949,0.7321079954504967,0.5497243911027908,0.6083254799246788,0.528382582962513,0.6199705734848976,0.5313671477138996,0.5596471525728702,0.5609888531267643,0.641706707328558,0.5440217986702919,0.6485640987753868,0.6156952254474163,0.6513811372220516,0.4899413906037807,0.5914645366370678,0.6773891322314739,0.6619097538292408,0.5290378130972385,0.5906622692942619,0.6376891195774078,0.5436436556279659,0.4334051705896854
429,-13.49621444940567,0.42718697190284727,0.6675969123840332,0.6568346567451954,0.5238381944596767,0.6418952628970146,0.6765890590846538,0.7321460530161857,0.5497156143188476,0.6083486512303352,0.528354449570179,0.6199752822518348,0.5313324876129627,0.5596819914877414,0.5609863348305225,0.6417404733598232,0.5440088495612144,0.6485466346144676,0.6156750790774822,0.6513756833970547,0.4899404965341091,0.5914057813584804,0.6774257741868496,0.6618765540421009,0.5290538318455219,0.5906605556607246,0.6376828163862228,0.5436086378991604,0.4333778418600559
430,-13.496255904436111,0.427167734503746,0.6676347911357879,0.6568615086376667,0.5238528572022915,0.6419278517365455,0.6766562633216381,0.7321836784482002,0.5497177004814148,0.6083737894892692,0.5283271059393883,0.6199887678027153,0.5312995411455631,0.5597108252346515,0.5609860517084598,0.6417738519608974,0.5439821168780327,0.6485177412629127,0.615665527433157,0.6513645969331264,0.48994590565562246,0.5913465194404125,0.6774645768105984,0.6618425793945789,0.5290679134428501,0.5906590357422828,0.6376829952001571,0.5435734413564205,0.4333378620445728
431,-13.496249377727509,0.4271454125642776,0.6676782429218292,0.6568864084780216,0.5238854311406612,0.6419656261801719,0.6767266862094402,0.7322207078337669,0.5497085660696029,0.6084055438637733,0.528297258913517,0.6199998244643211,0.531263867765665,0.5597444124519825,0.5609805531799793,0.641802953928709,0.5439601972699165,0.6484936311841011,0.6156481675803661,0.651357414573431,0.48995436951518057,0.5912953339517116,0.6774967037141323,0.661809841543436,0.5290813840925693,0.5906547293066978,0.6376818925142288,0.5435412250459194,0.433307895809412
432,-13.496288508176804,0.42711946964263914,0.6677179247140884,0.6569139309227466,0.5238955788314342,0.6420034751296043,0.6767833702266216,0.7322598829865455,0.5497054815292358,0.6084277912974357,0.5282701835036278,0.6200047716498375,0.5312237240374088,0.5597810246050358,0.5609850533306598,0.6418362878262996,0.543946398794651,0.6484659895300865,0.615632089227438,0.6513517074286937,0.48996211811900137,0.5912438206374645,0.6775320045650005,0.6617720820009708,0.5290896989405155,0.5906520321965217,0.6376892685890198,0.5435105584561825,0.4332746513187885
433,-13.496297299861908,0.42709982991218565,0.667753866314888,0.6569418556988239,0.5239145778119564,0.6420377478003502,0.6768474154174328,0.732295198738575,0.5496981799602508,0.6084591284394264,0.5282395169138908,0.6200095102190971,0.5311901517212391,0.5598215408623218,0.560981223732233,0.6418641082942486,0.5439261183142662,0.64844019562006,0.6156119279563427,0.651342885941267,0.48996940478682516,0.59119259044528,0.6775680504739284,0.6617396123707294,0.5291116632521152,0.590650899708271,0.6376895517110824,0.5434732906520366,0.4332385160028934
434,-13.496349334716797,0.42707774639129636,0.6677932351827621,0.6569643266499042,0.5239323101937771,0.6420770421624183,0.6769203715026378,0.7323356851935386,0.5496945589780807,0.6084819719195366,0.5282156303524971,0.6200170502066612,0.5311539866030216,0.5598539806902408,0.560982222110033,0.6418972484767437,0.5439088776707649,0.6484151765704155,0.6155953578650951,0.6513336323201656,0.48996845111250875,0.5911332242190838,0.6776053629815578,0.6617055334150791,0.5291268028318882,0.5906465038657188,0.6376916080713272,0.543437498062849,0.4332031853497028
435,-13.496321588754654,0.427058807015419,0.6678308755159378,0.656990671902895,0.523946987837553,0.642114146053791,0.6769865773618221,0.7323748454451561,0.5496949315071106,0.6085092708468437,0.5281881228089332,0.6200262889266014,0.5311255998909473,0.559888432174921,0.5609796591103077,0.6419233404099941,0.5438837692141533,0.6483919307589531,0.6155791603028774,0.6513285212218761,0.48998293504118917,0.5910786114633083,0.6776381157338619,0.6616730190813541,0.5291378743946552,0.5906436130404472,0.6376948118209839,0.5434039257466793,0.4331770487129688
436,-13.496369749307632,0.42703608274459837,0.6678662061691284,0.6570189990103245,0.5239674471318722,0.6421511456370353,0.6770499669015407,0.7324167922139168,0.5496881514787674,0.6085332617163658,0.5281610324978828,0.6200296565890312,0.5310827292501926,0.5599236287176609,0.5609875567257404,0.64195162281394,0.543872757256031,0.6483656600117683,0.6155645869672298,0.6513184629380703,0.4899800144135952,0.5910252206027508,0.6776734016835689,0.6616421140730381,0.529148007184267,0.5906347468495369,0.6376958698034286,0.5433674030005932,0.43314396813511846
437,-13.496390551328659,0.42701164484024046,0.6679036825895309,0.657042945176363,0.5239760600030422,0.6421848073601722,0.6771109871566295,0.7324505284428596,0.5496804028749466,0.6085634365677833,0.5281336739659309,0.6200314447283745,0.5310461767017841,0.5599597789347172,0.5609901942312717,0.6419812314212322,0.5438450708985328,0.6483475252985954,0.6155444256961345,0.6513124279677868,0.4899845443665981,0.5909693859517574,0.677713381499052,0.6616041757166385,0.5291685707867145,0.5906340464949608,0.6376948714256286,0.5433367364108562,0.43310912922024725
438,-13.49642288684845,0.426990932226181,0.667935362458229,0.6570702143013477,0.5239976219832897,0.6422208979725837,0.677176671475172,0.7324877813458442,0.5496822208166122,0.6085854455828666,0.5281016513705253,0.6200377777218818,0.5310044534504413,0.5599915482103824,0.5609892107546329,0.6420127026736736,0.5438323602080345,0.6483189895749092,0.6155275128781795,0.6513037256896496,0.4899913839995861,0.5909137599170208,0.6777489654719829,0.6615659840404987,0.5291749633848667,0.590630604326725,0.6376960784196853,0.5433033727109432,0.43307792618870733
439,-13.49643662571907,0.42696248590946195,0.6679753422737121,0.6570958442986011,0.5240207187831402,0.6422553792595863,0.677238243073225,0.7325273141264915,0.5496735036373138,0.6086022242903709,0.5280755147337913,0.6200454369187355,0.5309782423079014,0.5600281752645969,0.5609893299639225,0.6420424751937389,0.5438145235180855,0.648297755420208,0.6155156813561916,0.651296841353178,0.48999580964446066,0.5908579550683498,0.6777875892817974,0.6615296848118305,0.5291923679411411,0.5906263723969459,0.637695586681366,0.5432714097201824,0.433049152046442
440,-13.496463626623154,0.4269385993480682,0.668013995885849,0.6571239180862903,0.5240380190312862,0.6422901883721351,0.6773046724498272,0.7325647756457329,0.5496731162071228,0.6086299553513527,0.5280451461672783,0.6200581476092338,0.5309406317770481,0.5600640125572681,0.5609934575855732,0.6420743785798549,0.5437957182526588,0.648272393643856,0.6155033133924007,0.6512862764298916,0.4900110237300396,0.5908102266490459,0.6778291784226894,0.6614928342401981,0.5292044229805469,0.5906229898333549,0.6376977622509002,0.5432409219443798,0.433015788346529
441,-13.496465891599655,0.4269170522689819,0.6680506378412246,0.6571495480835438,0.5240567497909069,0.6423255786299705,0.6773658864200115,0.7326053515076637,0.5496551305055618,0.6086545124650001,0.5280155077576637,0.6200657919049263,0.530903185158968,0.5600962437689304,0.5609928466379642,0.6421003364026546,0.5437746927142143,0.6482468530535698,0.6154862515628338,0.6512860380113125,0.4900037221610546,0.590757655352354,0.6778615735471248,0.6614648796617985,0.5292202331125736,0.5906195476651191,0.6377029031515121,0.5432100318372249,0.4329755552113056
442,-13.496521592140198,0.42689729332923887,0.6680949687957763,0.6571777559816837,0.5240678064525127,0.6423558875918388,0.6774318687617779,0.7326404884457588,0.5496503919363022,0.6086802467703819,0.5279903843998909,0.6200695618987083,0.5308688230812549,0.5601354487240314,0.5609918184578419,0.6421315096318722,0.5437544271349907,0.6482229068875313,0.615473660081625,0.6512750409543514,0.4900185041129589,0.5907045178115368,0.6779008828103542,0.6614260472357273,0.5292260147631168,0.5906195923686027,0.6376994609832763,0.5431771002709865,0.4329464383423328
443,-13.49654746055603,0.42688333094120023,0.6681344270706177,0.6571993626654148,0.5240916185081005,0.6423882827162742,0.6774977169930935,0.7326792314648628,0.5496495723724365,0.6087049230933189,0.5279553219676018,0.6200777575373649,0.5308394081890583,0.5601687975227833,0.5609937109053135,0.6421605817973614,0.5437495991587639,0.6481941774487495,0.6154605619609356,0.651270630210638,0.49001717790961263,0.5906532429158687,0.677937763184309,0.661392966657877,0.5292496629059315,0.5906127080321312,0.637699356675148,0.5431417398154735,0.4329191692173481
444,-13.496567457914352,0.42686249911785124,0.6681685209274292,0.6572355426847935,0.5241071008145809,0.6424293056130409,0.677558021992445,0.7327169463038444,0.5496440291404724,0.6087249353528023,0.5279281124472618,0.6200841650366783,0.5308085031807422,0.5602022506296634,0.5609922654926777,0.642193528264761,0.5437244012951851,0.6481730177998543,0.6154461972415447,0.6512577556073665,0.49002103731036184,0.5906013868749141,0.6779782496392727,0.6613589473068714,0.5292616434395313,0.5906143322587013,0.6376968532800674,0.5431101493537426,0.4328829742968082
445,-13.496572345495224,0.4268441408872604,0.668216398358345,0.6572628863155842,0.5241212420165539,0.6424586907029152,0.6776185654103756,0.7327573731541633,0.5496354609727859,0.6087526813149452,0.5278967306017875,0.6200855359435081,0.5307769276201725,0.5602365680038929,0.5609961695969105,0.6422252528369427,0.5437032416462898,0.6481468513607979,0.6154259167611599,0.651246877759695,0.49002295956015585,0.5905496500432491,0.6780110172927379,0.6613221265375614,0.529266769438982,0.5906100258231163,0.6376926511526108,0.5430794976651668,0.4328508324921131
446,-13.496600151062012,0.42683220505714414,0.6682485550642013,0.657293850928545,0.5241449348628521,0.6424907281994819,0.677676709741354,0.7327925398945808,0.549641227722168,0.608773498237133,0.5278675243258476,0.6200977250933647,0.5307396002113819,0.5602661915123462,0.5609904177486896,0.6422538332641125,0.5436860904097557,0.6481179133057594,0.6154183618724346,0.6512387566268444,0.49003049954771993,0.5904968999326229,0.6780489556491375,0.6612907595932483,0.5292854703962803,0.5906055107712745,0.637702351808548,0.5430434815585613,0.4328154124319553
447,-13.496613472700119,0.42681252062320707,0.6682893097400665,0.6573189593851566,0.5241556487977505,0.6425273552536964,0.6777443312108516,0.7328255161643028,0.5496257603168487,0.6087975785136223,0.5278387650847435,0.620102746784687,0.5307106621563434,0.5603055752813816,0.5609928168356418,0.6422775708138942,0.543669892847538,0.6481013730168342,0.6153992585837841,0.6512311570346355,0.49003719016909597,0.5904436580836773,0.6780860297381878,0.6612575449049473,0.52929882183671,0.5906020388007164,0.6376949906349182,0.5430168680846691,0.43277558162808416
448,-13.496620237827301,0.4267906308174133,0.6683263391256332,0.6573491789400577,0.5241727702319622,0.6425565168261528,0.6778140984475612,0.7328596696257591,0.549625551700592,0.6088201835751533,0.5278116598725319,0.6201102122664451,0.5306734539568424,0.5603355564177036,0.5609944261610508,0.642308684438467,0.5436596557497978,0.6480761155486107,0.6153950862586498,0.6512259714305401,0.4900392614305019,0.590389447659254,0.6781211666762829,0.6612262673676014,0.5293142445385456,0.5905992969870567,0.6376957356929779,0.5429828785359859,0.432740593701601
449,-13.49666941165924,0.42676964998245237,0.6683664381504059,0.6573688931763172,0.5241864793002605,0.6425925925374031,0.6778799317777157,0.732899098098278,0.5496150910854339,0.6088415667414665,0.5277841225266456,0.620115427672863,0.5306418038904667,0.5603681601583957,0.5609912075102329,0.6423362366855144,0.5436303302645683,0.6480501875281334,0.6153789483010769,0.6512195788323879,0.4900487087666988,0.5903373084962368,0.6781537853181362,0.6611929632723331,0.5293243177235126,0.5905970320105552,0.6376942157745361,0.542953672260046,0.432717377692461
450,-13.49668687582016,0.4267480880022049,0.6684028267860412,0.6573915131390095,0.5241962693631649,0.6426262393593788,0.6779389403760433,0.7329338327050209,0.549619859457016,0.6088644400238991,0.5277560338377952,0.6201161131262779,0.5306058771908283,0.5604022838175297,0.5609922654926777,0.642364802211523,0.5436303600668907,0.6480229184031486,0.6153668783605099,0.6512152574956417,0.4900426588952541,0.5902869425714016,0.6781935267150402,0.6611590482294559,0.5293420948088169,0.5905884638428688,0.6377032905817032,0.5429228566586971,0.43268086984753606
451,-13.496720612049103,0.4267240077257156,0.6684418231248855,0.6574156381189823,0.5242136441171169,0.6426637306809425,0.6780013911426067,0.7329688057303428,0.5495990574359894,0.6088943168520927,0.5277333095669746,0.6201146379113197,0.5305882938206196,0.5604349918663502,0.5609927125275135,0.6423931442201137,0.5436093047261238,0.6480059757828712,0.6153447948396206,0.6512095801532268,0.49006556198000906,0.5902369640767574,0.6782306306064129,0.6611234493553638,0.5293476976454258,0.5905942007899284,0.6376958101987839,0.5428914003074169,0.4326502777636051
452,-13.496785134077072,0.4267107754945755,0.6684650838375091,0.6574459172785282,0.524230795353651,0.6426996722817421,0.6780642889440059,0.7330026760697365,0.5496081173419952,0.6089131370186806,0.527700899541378,0.6201301202178001,0.530545438081026,0.5604689069092273,0.5609949178993702,0.6424212925136089,0.5436076059937477,0.6479741320014,0.6153364352881908,0.6512050352990627,0.4900559656322002,0.590183662623167,0.6782661400735378,0.6610961057245731,0.5293614961206913,0.5905878081917763,0.6377073585987091,0.542854892462492,0.432613680511713
453,-13.496738493442535,0.4266826719045639,0.6685053318738937,0.6574670918285846,0.5242486022412777,0.6427340343594551,0.6781234465539455,0.7330393031239509,0.5495963007211685,0.6089378878474235,0.5276809021830559,0.6201291963458061,0.5305238015949726,0.5605026878416538,0.5609956778585911,0.6424494259059429,0.5435761645436287,0.6479562506079674,0.6153131149709224,0.6511961095035076,0.49007649943232534,0.5901319853961468,0.6783018134534359,0.6610610730946064,0.5293686188757419,0.5905915334820747,0.6376932919025421,0.5428264461457729,0.43258955553174017
454,-13.496799439191818,0.426663538813591,0.6685396939516067,0.657493794709444,0.5242635630071163,0.6427665784955024,0.6781781040132046,0.7330761983990669,0.5495920836925506,0.6089593455195427,0.527654318511486,0.6201431140303612,0.5304826594889164,0.5605311639606952,0.5609923847019672,0.6424760542809963,0.5435687437653541,0.6479248091578483,0.6152994655072689,0.6511920712888241,0.4900610618293285,0.5900775365531444,0.6783376954495907,0.6610349662601948,0.5293888993561268,0.5905815795063972,0.637699282169342,0.5427919201552868,0.43255179598927496
455,-13.496808528900146,0.4266416490077972,0.6685797482728958,0.6575207509100437,0.524281146377325,0.6427955165505409,0.6782385282218456,0.733111797273159,0.5495803117752075,0.6089803859591484,0.527625872194767,0.6201452895998955,0.5304586537182331,0.5605656303465366,0.560987988859415,0.6425021462142467,0.543540595471859,0.6479051694273948,0.6152826122939586,0.6511839352548122,0.4900788389146328,0.5900290183722973,0.6783748142421245,0.6609979964792728,0.52939368262887,0.5905794337391853,0.6376942753791809,0.5427620582282543,0.4325165547430515
456,-13.496827751398087,0.4266234695911407,0.6686136782169342,0.657546753436327,0.5242948852479458,0.6428293570876121,0.6782986246049404,0.7331474706530571,0.5495767951011657,0.609008340537548,0.5276038780808449,0.6201586559414863,0.530420134216547,0.5606006927788257,0.5609912671148777,0.6425247214734554,0.5435251280665397,0.6478806868195534,0.6152721963822841,0.6511801205575466,0.4900860957801342,0.5899776242673397,0.6784039609134197,0.6609646625816822,0.5294073618948459,0.5905719980597496,0.637705585360527,0.5427273385226726,0.43247504010796545
457,-13.49679583311081,0.4266063928604126,0.6686543881893158,0.6575661547482013,0.5243076853454113,0.6428642258048057,0.6783549658954143,0.7331822797656059,0.5495702534914017,0.6090342685580253,0.5275744929909706,0.6201630517840385,0.530381391197443,0.5606333412230015,0.5609904773533344,0.6425550304353237,0.5435120448470115,0.64785867780447,0.6152553729712963,0.6511752925813198,0.49008766040205953,0.5899242185056209,0.6784384422004223,0.6609368570148945,0.5294231124222278,0.5905695989727974,0.6376965701580047,0.5426950328052044,0.43244741335511205
458,-13.496863424777985,0.4265857696533203,0.6686885416507721,0.657596106082201,0.5243242256343364,0.6428952798247337,0.6784145258367061,0.7332126781344414,0.5495645314455032,0.609058378636837,0.5275512173771858,0.6201684460043907,0.5303474463522434,0.5606640972197056,0.5609950222074985,0.6425868891179561,0.5434946700930595,0.6478372648358345,0.6152450613677501,0.6511655174195766,0.4901066742837429,0.5898734204471111,0.6784725658595562,0.6609006620943546,0.5294346310198307,0.590566499531269,0.6377053618431091,0.5426663629710674,0.4324104733765125
459,-13.496871680021286,0.4265738487243652,0.6687288790941238,0.65761893466115,0.5243462644517422,0.6429251715540886,0.6784739069640636,0.7332516446709633,0.5495533406734466,0.6090865716338157,0.5275195226073265,0.6201771333813667,0.530312667042017,0.5606979973614216,0.5609963335096836,0.6426071546971798,0.5434704557061195,0.6478171184659004,0.6152287445962429,0.6511613301932812,0.49010014757514,0.5898269437253475,0.6785049609839916,0.6608742125332355,0.529448489099741,0.5905645325779915,0.6377003252506256,0.542631896585226,0.43238464966416357
460,-13.496893972158432,0.4265513479709625,0.6687648057937622,0.6576463527977466,0.5243610762059688,0.6429570004343986,0.6785372070968151,0.7332827135920524,0.5495522975921631,0.6091089680790901,0.5274969026446342,0.6201781466603279,0.5302806295454502,0.5607297666370868,0.5610003270208835,0.6426335893571377,0.5434556290507316,0.6477924719452858,0.6152150802314281,0.651153089851141,0.49011306688189504,0.589775788038969,0.6785399489104748,0.6608369745314121,0.5294603057205677,0.5905623868107795,0.6376998335123062,0.5426001869142055,0.4323470093309879
461,-13.496917933225632,0.4265346884727478,0.6687965154647827,0.6576720274984836,0.5243782125413418,0.6429876670241356,0.6785917304456234,0.733320651948452,0.5495457708835602,0.6091302469372749,0.527467055618763,0.6201848968863487,0.530254328995943,0.5607646949589252,0.560999596863985,0.6426645092666149,0.5434433653950691,0.6477674081921577,0.6151984207332134,0.651151555031538,0.49012102410197256,0.5897247217595577,0.6785830430686474,0.6608083046972751,0.5294780828058719,0.5905545189976692,0.6376978665590286,0.5425685219466686,0.4323158212006092
462,-13.496974676847458,0.42651494443416593,0.6688370168209076,0.6576986111700535,0.5243935905396938,0.6430198535323143,0.6786545388400554,0.733358933031559,0.5495376050472259,0.6091519728302955,0.5274426028132438,0.6201920494437217,0.5302175976336002,0.5607923962175846,0.5610064812004566,0.6426908247172832,0.5434236064553261,0.6477486774325371,0.615193160623312,0.6511452369391918,0.4901191614568233,0.5896792732179165,0.6786191634833812,0.6607862211763859,0.529489929229021,0.5905496463179588,0.6376880317926407,0.5425383470952511,0.4322861976921558
463,-13.49692153930664,0.42649596035480497,0.6688630938529968,0.6577270574867725,0.5244125597178936,0.6430516824126243,0.6787140987813473,0.73339414447546,0.5495343565940857,0.6091715082526207,0.5274196848273277,0.6201995298266411,0.5301888532936573,0.5608262814581394,0.5610046781599521,0.6427208803594112,0.5434042796492576,0.6477221384644508,0.6151847116649151,0.6511359684169292,0.49012468978762624,0.5896326325833797,0.6786541365087032,0.6607502795755863,0.5295018501579761,0.5905430600047111,0.6376929938793182,0.5425029568374157,0.43224641159176824
464,-13.49698919057846,0.42647232711315153,0.6689045041799545,0.6577491708099842,0.52442711815238,0.6430862382054329,0.6787709020078182,0.7334295347332954,0.5495266228914261,0.6091921612620353,0.5273947551846504,0.6202048942446708,0.5301606453955173,0.5608538188040256,0.5610062725841999,0.6427484177052974,0.5433845058083534,0.6477011874318123,0.6151644460856914,0.651131185144186,0.4901309184730053,0.5895825646817684,0.6786916129291057,0.6607197917997837,0.5295097924768924,0.5905417487025261,0.6376921445131302,0.5424745850265026,0.4322171606123447
465,-13.496994376182556,0.42645674049854276,0.6689315050840378,0.6577743239700794,0.5244344793260097,0.6431200787425041,0.6788228921592235,0.7334665045142174,0.5495252519845962,0.6092159584164619,0.5273663088679313,0.620213820040226,0.5301224984228611,0.5608891494572162,0.5609993882477283,0.6427728854119777,0.5433711543679237,0.6476804301142692,0.615148427337408,0.6511290244758129,0.49013701304793356,0.5895362518727779,0.6787268541753292,0.6606888271868229,0.5295228160917759,0.5905356839299202,0.637696048617363,0.542439641803503,0.43218196406960485
466,-13.497021049261093,0.42643665373325346,0.6689702332019806,0.6577942319214344,0.5244572333991527,0.6431545302271843,0.6788787715137005,0.7335028186440468,0.549506476521492,0.6092360153794288,0.5273432567715645,0.6202171579003334,0.5300952740013599,0.5609246738255024,0.5609989710152149,0.642802345007658,0.5433559402823448,0.6476584360003471,0.6151318572461605,0.6511247031390667,0.4901504538953304,0.5894888214766979,0.6787532441318035,0.6606583543121815,0.5295319505035877,0.5905290678143501,0.6376970767974853,0.5424116425216198,0.4321479745209217
467,-13.49705496430397,0.4264209926128387,0.6690046101808548,0.65782525613904,0.5244747869670391,0.6431878045201301,0.678940387815237,0.7335392519831657,0.5495071619749069,0.6092586353421211,0.5273185953497886,0.6202258750796318,0.5300577826797962,0.560958931595087,0.5610008634626865,0.6428305976092815,0.5433500096201896,0.647631062567234,0.6151183418929577,0.6511200092732906,0.4901524357497692,0.5894445948302746,0.6787836425006389,0.6606255568563938,0.5295416660606861,0.5905283823609352,0.6377040654420852,0.5423816315829754,0.4321195431053638
468,-13.497034877538681,0.42640425860881803,0.669043681025505,0.657847861200571,0.5244869165122509,0.6432207211852073,0.6790022723376751,0.7335744187235832,0.5495046734809875,0.6092790499329567,0.5272978827357292,0.6202250853180885,0.5300258047878742,0.5609884954988956,0.560989985615015,0.6428548566997051,0.5433241114020347,0.6476121082901954,0.6151017270982265,0.6511164627969265,0.4901652507483959,0.589390667527914,0.6788205079734325,0.6605908222496509,0.5295590408146381,0.590525521337986,0.6376896113157272,0.5423545263707638,0.4320886380970478
469,-13.497062027454376,0.426389342546463,0.6690792053937912,0.6578745491802692,0.5245084635913372,0.6432531461119652,0.6790622495114803,0.7336106285452842,0.5494959414005279,0.6093038454651832,0.5272694513201713,0.6202338024973869,0.5299849160015583,0.5610187150537967,0.5609971679747104,0.6428776852786541,0.5433173015713691,0.6475863590836525,0.6150923691689968,0.6511127822101116,0.49016322419047353,0.5893449805676937,0.6788571499288082,0.6605639703571796,0.52957578971982,0.5905188009142875,0.6376898795366287,0.5423175267875194,0.43205774798989294
470,-13.497053235769272,0.4263740092515945,0.6691059529781341,0.657897437363863,0.5245294444262981,0.6432829931378364,0.679117190092802,0.733645661175251,0.5494896233081817,0.6093277469277382,0.5272426292300224,0.6202325507998466,0.5299636967480182,0.5610539264976978,0.5609928764402866,0.6429037027060985,0.5432820454239845,0.6475654229521751,0.6150823108851909,0.6511090718209743,0.49017504081130026,0.5892949722707271,0.6788938365876674,0.6605281926691532,0.5295885004103184,0.590515150129795,0.6376935005187988,0.5422869943082332,0.4320302702486515
471,-13.497092872858047,0.4263541907072067,0.6691452175378799,0.6579250045120716,0.5245446734130382,0.6433165356516838,0.6791746489703655,0.7336781159043312,0.5494877010583877,0.6093494430184364,0.5272223487496376,0.6202338322997093,0.5299221225082874,0.561086843162775,0.5609997905790806,0.6429287366569042,0.5432763531804085,0.6475394651293754,0.6150687955319881,0.6511044524610042,0.4901737295091152,0.5892490319907665,0.678927468508482,0.6605076439678669,0.5295977689325809,0.5905085638165474,0.6376855581998825,0.5422570280730724,0.4320042677223682
472,-13.497156381607056,0.4263374716043472,0.6691788345575332,0.6579519756138325,0.5245614074170589,0.6433458164334297,0.6792317204177379,0.7337174698710441,0.5494836330413818,0.609368859231472,0.5271984621882438,0.6202356949448585,0.5298927076160908,0.5611151106655597,0.5610013850033283,0.6429509095847606,0.5432603344321251,0.6475211814045906,0.6150596015155315,0.6511004887521267,0.49017772302031515,0.5892042838037014,0.6789629779756069,0.6604723282158375,0.5296064563095569,0.5905042871832847,0.637685751914978,0.542226942628622,0.43197124674916265
473,-13.497158855199814,0.42632261514663694,0.6692137628793716,0.6579794831573963,0.5245716743171215,0.6433765426278114,0.6792915485799312,0.7337534412741661,0.549478879570961,0.6093915238976478,0.5271760210394859,0.6202414467930794,0.5298623092472553,0.561147341877222,0.5609975703060627,0.642974304407835,0.5432357028126716,0.6474981889128685,0.6150449685752392,0.6511013679206371,0.49019181951880453,0.5891561530530453,0.6789957158267498,0.6604424513876438,0.5296177215874195,0.5905031695961952,0.63768290579319,0.5421959929168224,0.43194172754883764
474,-13.497171223163605,0.42630103826522825,0.6692514032125473,0.6580056048929691,0.5245973788201809,0.643411411345005,0.6793457590043545,0.7337885186076164,0.5494678676128387,0.6094180479645729,0.5271508827805519,0.6202508345246315,0.5298221506178379,0.5611759074032306,0.5609973318874836,0.6429983995854854,0.5432272240519523,0.6474746152758598,0.6150302462279796,0.651103126257658,0.49018860086798666,0.5891086928546428,0.6790285132825374,0.6604136921465397,0.5296345300972461,0.5904908463358879,0.6376897901296615,0.5421705268323421,0.43190969005227087
