iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9]
52,-13.423097997903824,0.4546084016561508,0.6074816830456257,0.6263786949217319,0.4818399682641029,0.6356093049049377,0.5709334038197994,0.6793491154909134,0.4788907341659069,0.6552044622600078,0.5840479716658592,0.7101474948227405,0.43040706813335416,0.5668879508972168,0.6694439150393009,0.7324000246822834,0.5245333522558212,0.6511093586683273,0.6484032928943634,0.6231089331209659,0.43166604489088056
53,-13.426647454500198,0.45393251478672025,0.6080755092203617,0.6266644842922687,0.48161271065473554,0.6359238386154175,0.5704094044864177,0.6793873816728592,0.4792724423110485,0.655675458163023,0.5842206463217735,0.7113750524818897,0.43044025301933286,0.5664953351020813,0.6693436153233051,0.732802877575159,0.5244776368141174,0.6512195974588394,0.6485668182373047,0.6231902934610843,0.4316673710942268
54,-13.429968297481537,0.4532798439264297,0.6086466707289219,0.6269228257238865,0.48140729814767835,0.6362357050180435,0.5699050597846508,0.679414963722229,0.4796495161950588,0.6561256073415279,0.5843971654772758,0.7125792153179645,0.4304685354232788,0.5661262780427933,0.6692472793161869,0.7331984438002109,0.5244173467159271,0.6513257682323456,0.6487408638000488,0.6232618935406208,0.43168566972017286
55,-13.433118283748627,0.45264566540718076,0.6091992802917957,0.6271786041557789,0.4812185004353523,0.6365499705076217,0.5694123230874538,0.6794349908828735,0.48002042099833486,0.6565537177026272,0.5845635220408439,0.7137538440525532,0.4304868787527084,0.5657763540744781,0.6691771246492862,0.7335768885910511,0.5243561774492264,0.6514265149831772,0.6489180535078048,0.6233338363468647,0.43171353489160535
56,-13.436079263687134,0.4520206362009048,0.6097382105886936,0.6274177230894565,0.4810230866074562,0.636867469549179,0.5689371697604656,0.6794543027877807,0.4803766183555126,0.6569587014615536,0.5847336038947105,0.7148919500410557,0.4305111825466156,0.5654431939125061,0.6691169090569019,0.7339515782892704,0.5243092238903045,0.651537275314331,0.6490777194499969,0.623406658321619,0.4317552730441093
57,-13.438930988311768,0.45141752660274503,0.6102495290338993,0.6276477374136448,0.4808370903134346,0.6371807962656021,0.568464519828558,0.6794627964496612,0.4807375244796276,0.6573464445769787,0.5848975911736488,0.7160019226372242,0.43053880929946897,0.5651242792606354,0.6690726228058338,0.7343193836510181,0.5242674261331558,0.6516372323036194,0.6492599010467529,0.6234708376228809,0.43180070668458936
58,-13.441591620445251,0.45082437098026273,0.6107590146362781,0.6278521813452244,0.4806565627455711,0.6374880135059356,0.5680172614753246,0.6794601738452911,0.4810763768851757,0.6577217154204845,0.5850599840283394,0.7170806773006916,0.4305537551641464,0.5648259282112121,0.6690471865236759,0.7346802748739719,0.5242367893457412,0.6517347753047943,0.6494212806224823,0.62353211119771,0.4318560346961021
59,-13.444133847951889,0.45025374591350553,0.6112480707466602,0.6280525870621204,0.48047460466623304,0.6377996116876602,0.5675734154880047,0.6794471353292465,0.48142713531851766,0.6580759160220623,0.5852273538708687,0.7181300617754459,0.43056652545928953,0.5645450115203857,0.6690250135958195,0.7350307948887348,0.5241938591003418,0.6518353879451751,0.6495907962322235,0.6235905237495899,0.4319163843989372
60,-13.446468651294708,0.4496902287006378,0.611724341660738,0.6282343663275242,0.4803029581904411,0.638107231259346,0.5671516083180904,0.6794343054294586,0.4817533068358898,0.6584186129271984,0.5853846207261085,0.7191577203571796,0.43057132363319395,0.5642790853977203,0.6690209902822971,0.7353730745613575,0.5241679459810257,0.6519275069236755,0.6497577637434006,0.6236495770514011,0.4319823071360588
61,-13.448741048574448,0.4491411209106445,0.6121799744665622,0.6284085758030414,0.48013062626123426,0.6384134650230407,0.5667324982583523,0.6794120132923126,0.4820754699409008,0.6587441585958004,0.5855403378605842,0.7201473511755466,0.4305905163288116,0.5640306383371353,0.6690313167870044,0.7357018239796161,0.5241424649953842,0.6520291626453399,0.6499277859926224,0.6237014181911945,0.4320650979876518
62,-13.450822561979294,0.4486132025718689,0.6126192010939121,0.6285608805716038,0.47997172027826307,0.638714736700058,0.5663329683244228,0.6793808847665787,0.4823972754180431,0.6590529553592205,0.5856935814023018,0.7211174465715885,0.4305908143520355,0.5638023376464844,0.6690475292503834,0.7360291130840778,0.5241315871477127,0.6521180778741836,0.6500980764627456,0.6237489379942417,0.4321513310074806
63,-13.452791661024094,0.44809790551662443,0.6130378194153309,0.6287089832127094,0.4798147663474083,0.6390153676271438,0.5659463427960872,0.6793512314558029,0.4827093057334423,0.6593463145196438,0.585839731991291,0.7220530159771442,0.4305997997522354,0.5635891616344452,0.6690742321312427,0.7363469697535038,0.5241064339876175,0.6522126853466034,0.6502649694681167,0.623798082023859,0.4322462812066078
64,-13.45471116900444,0.44759064018726347,0.6134561695158481,0.628852466493845,0.4796611651778221,0.6393189191818237,0.5655699990689754,0.6793113857507705,0.48300482556223867,0.6596296899020672,0.585990546643734,0.7229653544723987,0.43060058951377866,0.5633879661560058,0.6691058076918125,0.7366578228771686,0.5241012781858444,0.6523054301738739,0.6504280775785446,0.623846585303545,0.4323525860905647
65,-13.456460386514664,0.4471061289310455,0.6138497538864612,0.6289842970669269,0.479505954682827,0.6396133363246918,0.5652063958346843,0.6792618542909622,0.48330612704157827,0.6598944090306759,0.586137606203556,0.7238501407206058,0.43060596883296964,0.5632007628679275,0.669145280867815,0.7369607634842396,0.5240962117910385,0.652399069070816,0.6505955666303634,0.6238868929445743,0.43246166259050367
66,-13.458123862743378,0.44662601351737974,0.6142323262989521,0.629100451618433,0.4793712481856346,0.6398989021778106,0.5648586325347423,0.6792130082845688,0.48359160348773,0.6601563267409801,0.5862771704792976,0.7247118003666401,0.43059749007225034,0.5630264490842819,0.669203782826662,0.7372575350105762,0.5240958094596863,0.6524861067533493,0.6507637113332748,0.6239265896379947,0.43256896585226057
