iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11],gamma[12],beta[12],gamma[13],beta[13],gamma[14],beta[14],gamma[15],beta[15]
405,-13.499660819768906,0.5934243857860565,0.5665661752223968,0.628367280960083,0.5877941533923149,0.5636824131011963,0.6638769343495369,0.6261840298771858,0.5699205234646797,0.5692666679620743,0.6231917202472687,0.5992957562208175,0.645512855052948,0.5661323130130768,0.6343450978398323,0.5864301607012748,0.5446576982736587,0.6356141850352287,0.6472423955798149,0.6206204131245613,0.5933763369917869,0.6367393642663955,0.6050115212798118,0.5484580904245376,0.5797209948301315,0.6199900045990944,0.663979260623455,0.603901906311512,0.6387019366025924,0.6099000781774521,0.5940766170620918,0.5644178673624992,0.5888593778014183
406,-13.499686300754547,0.5934259504079819,0.5665600061416626,0.6283726006746292,0.5877916947007179,0.5636799097061157,0.663884399831295,0.626187427341938,0.5699134305119514,0.5692665189504623,0.6232035964727402,0.5992892146110534,0.6455173105001449,0.5661327451467514,0.6343446508049965,0.5864314123988151,0.5446552842855453,0.6356132313609123,0.6472374930977821,0.6206247344613075,0.5933743998408317,0.6367458760738373,0.6050133690237999,0.5484429806470871,0.5797277301549911,0.6199924632906914,0.6639737769961357,0.6039004758000374,0.6387056022882461,0.6098919123411178,0.5940777197480201,0.5644175991415977,0.5888496920466423
407,-13.499693423509598,0.5934324324131012,0.5665575623512268,0.6283801108598709,0.5877918437123298,0.5636805951595306,0.663883401453495,0.6262003317475319,0.5699021950364113,0.5692643880844116,0.6232087075710296,0.5992804825305938,0.6455175936222076,0.5661334306001663,0.6343358293175697,0.5864436909556389,0.5446598291397095,0.635611055791378,0.6472340956330299,0.6206282362341881,0.5933652803301811,0.636757618188858,0.6050158128142357,0.5484348148107528,0.5797336310148239,0.6199930295348167,0.6639682933688164,0.6039027258753776,0.6387025326490402,0.6098839402198791,0.5940762743353843,0.5644247815012932,0.588838754594326
408,-13.499705076217651,0.5934323281049728,0.5665588289499283,0.628390422463417,0.5877978339791298,0.5636807888746261,0.6638914182782173,0.6262069329619407,0.569900481402874,0.5692609459161758,0.623218110203743,0.5992737174034118,0.6455241054296493,0.5661288857460022,0.6343445762991905,0.5864422604441643,0.5446627795696258,0.6356118306517601,0.6472315773367882,0.6206259563565254,0.593359737098217,0.6367644131183624,0.6050227865576744,0.548425754904747,0.5797376990318298,0.6199954435229301,0.6639641061425209,0.6038971379399299,0.638711741566658,0.6098776221275329,0.5940827265381813,0.5644221290946007,0.5888329431414604
409,-13.499686926603317,0.5934413135051727,0.5665523618459701,0.6283949673175812,0.5877923503518104,0.5636777490377426,0.6638942494988441,0.6262195095419884,0.5699045047163963,0.5692624062299728,0.6232179015874862,0.5992653727531433,0.6455240160226822,0.5661294370889663,0.6343392118811607,0.5864506945014,0.5446533471345901,0.6356108024716377,0.6472202822566032,0.6206310674548149,0.5933503642678261,0.6367766767740249,0.6050160065293312,0.5484174400568008,0.5797397255897522,0.6199997797608375,0.6639556124806404,0.6038985982537269,0.6387082397937774,0.6098730772733688,0.5940809234976768,0.5644260331988334,0.5888349696993828
410,-13.499668717384338,0.5934433847665787,0.5665510654449463,0.6284010022878647,0.5877847358584404,0.5636785387992859,0.6638957396149635,0.6262225791811943,0.5698884412646293,0.5692621976137161,0.6232242196798324,0.5992566853761673,0.645535534620285,0.5661231189966202,0.6343408957123756,0.5864527359604835,0.5446496069431305,0.6356112346053123,0.6472099855542183,0.6206314697861671,0.5933455362915993,0.6367803871631622,0.6050162300467491,0.5484078139066696,0.57974993288517,0.6199995711445808,0.6639548525214195,0.6038945749402046,0.6387152284383774,0.6098612010478973,0.5940841272473335,0.5644255116581917,0.5888311848044395
411,-13.4997239112854,0.5934477210044861,0.5665484875440597,0.6284036844968796,0.5877806827425957,0.5636835306882858,0.6638992711901665,0.6262298956513405,0.5698886498808861,0.5692602157592773,0.623230642080307,0.5992544800043106,0.6455392450094223,0.5661240428686142,0.6343356803059578,0.5864599034190178,0.5446453899145126,0.6356122776865959,0.6472057983279228,0.6206338092684746,0.593335910141468,0.6367941111326217,0.6050189718604088,0.5483954757452011,0.5797485917806625,0.6199996754527092,0.6639525279402733,0.6038945153355598,0.6387151837348938,0.6098554342985153,0.594080625474453,0.5644272699952125,0.5888317957520485
412,-13.499699026346207,0.5934576898813247,0.566547891497612,0.6284081846475601,0.587781785428524,0.5636910110712051,0.663905082643032,0.6262373611330986,0.569883807003498,0.5692567884922027,0.623236870765686,0.5992448538541794,0.6455455034971237,0.5661238640546798,0.6343299582600593,0.5864645674824714,0.544646805524826,0.6356180593371391,0.6472041890025139,0.6206323340535164,0.5933336302638054,0.6367985814809799,0.6050196871161461,0.5483890235424042,0.5797588437795639,0.6200043842196464,0.6639492496848106,0.6038919672369957,0.6387186557054519,0.6098490417003631,0.594077555835247,0.564431531727314,0.5888203516602516
413,-13.499676167964935,0.5934612214565277,0.5665489643812179,0.6284165740013122,0.5877816066145897,0.5636901170015335,0.6639076307415962,0.6262489095330238,0.5698826447129249,0.5692511707544327,0.6232380032539367,0.5992415457963943,0.6455494076013565,0.566129332780838,0.6343239679932594,0.5864707216620445,0.5446486830711365,0.6356177911162376,0.6472012236714363,0.6206344202160835,0.5933323338627815,0.6368079543113708,0.6050150528550148,0.5483815133571625,0.5797711223363876,0.6200072005391121,0.6639443919062614,0.6038931593298912,0.6387187451124191,0.6098461806774139,0.594077242910862,0.5644311740994453,0.588814152777195
414,-13.499666303396225,0.5934668391942978,0.5665499925613403,0.6284239649772644,0.587786702811718,0.5636878669261932,0.6639181360602379,0.6262556746602058,0.5698805436491966,0.5692483842372894,0.6232440084218979,0.599234139919281,0.6455487966537475,0.5661290794610977,0.6343284532427788,0.5864787831902504,0.5446446746587753,0.635618744790554,0.6471974685788154,0.620639605820179,0.5933178350329399,0.6368143171072006,0.6050211474299431,0.548370411992073,0.5797771424055099,0.6200072005391121,0.663938669860363,0.6038934871554374,0.6387198030948639,0.609844645857811,0.5940776899456978,0.5644306823611259,0.5888060167431831
415,-13.499690502882004,0.5934736490249634,0.5665484875440597,0.6284289568662643,0.5877834692597389,0.5636998027563095,0.6639183595776558,0.6262643173336983,0.5698839113116264,0.569248816370964,0.6232506096363067,0.59922876060009,0.6455583781003952,0.5661304652690887,0.6343203619122505,0.5864847436547279,0.5446478337049484,0.6356223955750465,0.6471970215439796,0.6206380113959312,0.593316002190113,0.6368151217699051,0.605019374191761,0.548363646864891,0.5797845482826233,0.6200087055563926,0.663935823738575,0.6038865879178047,0.6387220829725265,0.6098356157541275,0.5940721318125725,0.5644317999482155,0.5887972846627235
416,-13.4996896982193,0.5934739619493484,0.566552808880806,0.6284299701452255,0.5877886101603508,0.5636968374252319,0.6639264956116676,0.6262711569666862,0.5698803052306175,0.5692428261041641,0.6232501924037933,0.599222457408905,0.6455643683671951,0.5661297649145126,0.6343267247080803,0.5864884242415428,0.5446463584899902,0.6356167182326317,0.6471933409571647,0.6206457301974296,0.5933116659522056,0.6368268638849258,0.6050243660807609,0.5483503103256225,0.5797894060611725,0.6200094655156135,0.6639308467507362,0.60388815253973,0.6387286394834518,0.6098326504230499,0.5940772280097008,0.564428462088108,0.588784022629261
417,-13.499706983566284,0.5934809952974319,0.5665500521659851,0.6284387320280075,0.5877840802073478,0.563702380657196,0.6639254078269005,0.6262781158089638,0.5698821827769279,0.5692432135343551,0.6232493728399277,0.5992169439792633,0.6455560833215713,0.566130867600441,0.6343189164996147,0.5864956066012382,0.5446482509374618,0.6356225445866585,0.6471902266144752,0.6206442698836326,0.5933026805520057,0.6368271768093109,0.6050223097205162,0.5483445584774017,0.5797993451356888,0.6200132504105568,0.6639299675822258,0.6038889274001121,0.6387260913848877,0.6098248571157455,0.5940712675452232,0.564433304965496,0.5887809082865715
418,-13.499693393707275,0.5934799969196319,0.5665495306253433,0.6284387469291687,0.5877883568406105,0.5636979401111603,0.663935600221157,0.6262858048081398,0.569873808324337,0.5692384600639343,0.6232553333044052,0.5992141723632812,0.6455625802278518,0.5661333411931991,0.6343258008360863,0.5864989295601845,0.5446422457695007,0.6356257185339927,0.6471877083182335,0.6206474885344505,0.5933025762438774,0.6368379056453705,0.6050197765231132,0.5483289867639541,0.5798113107681274,0.6200139954686165,0.6639275833964348,0.6038913860917091,0.6387352555990219,0.6098244100809097,0.5940700307488441,0.5644293710589409,0.5887722954154014
419,-13.499700605869293,0.5934855699539184,0.5665428549051285,0.628447687625885,0.5877854362130165,0.5636997878551483,0.6639437213540077,0.6262912288308143,0.5698672965168953,0.5692372232675552,0.6232570767402649,0.5992099851369858,0.6455634146928787,0.566131865978241,0.6343192890286445,0.5865049794316292,0.5446450024843216,0.6356297567486763,0.6471799001097679,0.6206532403826713,0.5932876601815223,0.6368430465459823,0.6050145164132118,0.5483239203691482,0.5798207283020019,0.6200149491429329,0.6639314576983452,0.603886692225933,0.6387327969074249,0.6098170340061188,0.5940696731209755,0.5644300416111946,0.5887635633349418
420,-13.499701648950577,0.593491530418396,0.5665433168411255,0.6284492522478103,0.5877851232886314,0.5636985659599304,0.6639488622546196,0.6262990221381187,0.5698652401566505,0.5692360758781433,0.6232558101415634,0.5991980791091919,0.6455645769834518,0.5661272168159485,0.6343191847205162,0.5865115359425545,0.5446413367986679,0.6356343761086464,0.6471672937273979,0.620646683871746,0.5932828471064567,0.6368477702140808,0.6050105229020118,0.5483138620853424,0.5798258692026138,0.6200122967362404,0.6639259740710258,0.603888301551342,0.6387354046106338,0.6098098963499069,0.5940666779875755,0.5644301012158394,0.5887511804699898
421,-13.49965450167656,0.5934922307729721,0.5665379971265793,0.6284580290317535,0.5877902194857597,0.5637047201395035,0.6639565363526344,0.6263126417994499,0.5698644056916237,0.5692313224077225,0.6232635587453842,0.5991952627897262,0.6455714762210846,0.5661223590373993,0.6343238338828087,0.5865159913897514,0.5446459412574768,0.6356337502598762,0.6471610352396965,0.620649217069149,0.5932779893279075,0.6368615537881851,0.6050092712044716,0.5483035057783127,0.5798277616500854,0.6200122520327568,0.6639292523264885,0.6038839057087898,0.6387331545352936,0.6098035037517547,0.5940690323710441,0.564428462088108,0.5887470379471779
422,-13.499659061431885,0.5935002326965332,0.5665321707725525,0.6284601897001266,0.5877877309918403,0.5637075513601303,0.663955970108509,0.6263220146298408,0.5698570892214775,0.569233363866806,0.6232646614313125,0.5991874545812607,0.6455770343542099,0.5661250710487366,0.6343162044882774,0.5865221306681633,0.5446446746587753,0.6356340631842613,0.6471582487225532,0.6206479355692863,0.5932707622647285,0.6368669629096985,0.6050096735358238,0.5482982754707336,0.5798417836427688,0.620014114677906,0.6639250800013542,0.6038785114884376,0.638731649518013,0.6098014920949936,0.5940710887312889,0.5644316509366035,0.5887370839715004
423,-13.499711602926254,0.5935024529695511,0.5665334224700928,0.6284682959318161,0.587782321870327,0.5637040048837662,0.6639634355902672,0.6263258889317512,0.5698613956570625,0.5692288041114807,0.6232609659433365,0.5991794377565384,0.6455765426158905,0.566124877333641,0.6343232229351997,0.5865269735455513,0.5446440041065216,0.6356357470154762,0.6471477434039116,0.6206504091620445,0.5932650551199913,0.6368731021881103,0.6050178989768028,0.548285847902298,0.579852944612503,0.6200187936425209,0.6639220103621483,0.603880076110363,0.6387394428253174,0.6097994804382324,0.5940717294812202,0.5644322767853737,0.5887328669428825
424,-13.499722391366959,0.593508979678154,0.56652951836586,0.6284743309020996,0.5877798184752464,0.5637074172496795,0.6639647021889686,0.6263309553265571,0.5698628559708595,0.5692239761352539,0.6232658982276916,0.5991772472858429,0.645573890209198,0.5661261290311813,0.6343172028660774,0.5865326061844826,0.544630280137062,0.6356348976492882,0.6471474155783653,0.6206495597958565,0.593260346353054,0.6368857979774475,0.6050122961401939,0.5482728540897369,0.5798625707626343,0.6200213864445686,0.6639168992638588,0.6038777664303779,0.6387410372495651,0.6097949504852295,0.5940721020102501,0.5644312039017677,0.5887276962399483
425,-13.499703645706177,0.5935147166252136,0.5665211141109466,0.6284798145294189,0.5877796545624733,0.5637050926685333,0.6639685019850731,0.6263323858380317,0.5698612466454506,0.5692216217517853,0.6232710987329483,0.5991667717695236,0.6455872267484665,0.5661208391189575,0.6343226566910743,0.5865350350737571,0.5446261823177337,0.6356370881199837,0.6471442863345146,0.6206517651677131,0.5932574406266212,0.6368910133838653,0.6050101950764656,0.548255717754364,0.579872390627861,0.6200255140662193,0.6639144256711006,0.6038745626807213,0.6387431979179382,0.6097887963056564,0.5940687045454979,0.564431457221508,0.5887212142348289
426,-13.499701738357544,0.5935227632522583,0.5665166139602661,0.6284890830516815,0.5877734258770942,0.563713213801384,0.6639667436480522,0.6263391211628914,0.5698589369654655,0.5692221581935882,0.6232706367969513,0.5991597682237625,0.6455788522958755,0.566121181845665,0.6343180224299431,0.5865418151021004,0.5446267932653427,0.635635270178318,0.6471437349915504,0.6206531956791878,0.5932522252202034,0.6369002372026443,0.6050103142857551,0.5482457637786865,0.5798801988363266,0.6200293585658073,0.6639075860381126,0.6038678422570228,0.6387390851974487,0.6097862184047699,0.5940702691674232,0.5644319638609886,0.5887210801243782
427,-13.499726295471191,0.5935229867696762,0.5665217101573944,0.6284880697727203,0.5877789542078972,0.5637090265750885,0.6639712437987327,0.6263463333249092,0.5698512926697731,0.5692185968160629,0.6232781767845154,0.5991499185562134,0.6455848723649978,0.5661210924386978,0.6343201383948326,0.5865444675087929,0.5446311593055725,0.6356354191899299,0.6471365824341774,0.6206590518355369,0.5932494983077049,0.6369094461202621,0.6050109252333641,0.5482349753379822,0.5798931032419204,0.6200260952115059,0.6639077350497246,0.6038639530539512,0.6387413501739502,0.6097838938236236,0.594070865213871,0.5644309505820274,0.5887148514389992
428,-13.499702155590057,0.5935253411531448,0.5665180593729019,0.628493732213974,0.5877777621150017,0.5637105613946914,0.6639740005135536,0.6263484343886375,0.5698412492871284,0.5692165404558182,0.6232743918895721,0.5991424232721329,0.6455884039402008,0.5661246538162231,0.6343125537037849,0.5865481480956077,0.5446236491203308,0.6356387570500374,0.6471300855278969,0.6206613764166832,0.5932437613606453,0.6369184911251068,0.6050094351172447,0.5482290595769882,0.5798981845378876,0.6200315490365028,0.6639050379395485,0.6038591399788856,0.6387431681156158,0.6097780525684356,0.5940697774291038,0.5644326195120811,0.5887054339051246
429,-13.499736279249191,0.593531197309494,0.5665160477161407,0.6284966677427292,0.5877739623188972,0.5637063294649124,0.6639794543385505,0.626354156434536,0.5698493853211403,0.5692108631134033,0.6232840925455093,0.5991362690925598,0.6455914139747619,0.5661232233047485,0.6343134924769401,0.5865549877285957,0.5446229636669159,0.6356388017535209,0.6471257492899894,0.6206656828522682,0.5932416751980781,0.6369237512350082,0.6050082728266716,0.5482168108224869,0.5798961877822876,0.6200253501534462,0.6638998672366142,0.6038597658276558,0.6387527048587799,0.6097755044698715,0.5940696731209755,0.5644311442971229,0.5887002632021904
430,-13.499708652496338,0.5935329258441925,0.5665106981992721,0.6285013169050216,0.5877753779292106,0.5637123942375183,0.6639868155121803,0.626358388364315,0.5698541685938835,0.5692107439041137,0.6232880413532257,0.5991328865289688,0.6455959886312485,0.5661202132701874,0.6343084260821342,0.586559234559536,0.5446205496788025,0.6356465801596641,0.6471277758479118,0.6206676349043846,0.5932297691702842,0.636928042769432,0.6050021484494209,0.5482086598873138,0.5799087047576904,0.6200308486819267,0.6638943836092949,0.6038563534617424,0.6387373864650726,0.6097651332616806,0.5940689131617546,0.5644355252385139,0.5886974170804024
431,-13.499716997146606,0.5935379475355148,0.566506615281105,0.6285012125968933,0.587774409353733,0.5637131989002228,0.6639884397387504,0.6263673886656761,0.5698471799492836,0.5692097455263138,0.6232944935560226,0.5991257190704345,0.6455936938524246,0.5661239981651306,0.6343149825930595,0.5865684881806373,0.5446256160736084,0.6356432273983955,0.6471193864941597,0.6206678286194801,0.5932260736823082,0.6369366109371185,0.6050032064318657,0.5481999576091766,0.5799137413501739,0.6200273916125297,0.6638950541615486,0.6038571283221245,0.6387451350688934,0.6097610205411911,0.5940660670399666,0.5644353166222572,0.5886830076575279
432,-13.49967634677887,0.5935390204191208,0.5665062129497528,0.628503954410553,0.5877823665738106,0.5637113660573959,0.6639870390295982,0.6263698771595955,0.5698481038212776,0.5692069143056869,0.6232977867126465,0.5991191625595093,0.6456029027700424,0.5661235511302948,0.634311406314373,0.5865718707442283,0.5446266740560531,0.635641573369503,0.647115720808506,0.6206687524914741,0.5932234510779381,0.6369401276111603,0.6050069913268089,0.54818976521492,0.5799277484416961,0.6200290307402611,0.663893087208271,0.6038584992289543,0.6387440770864486,0.6097550451755523,0.5940686151385307,0.5644366577267647,0.5886836186051368
433,-13.499676018953323,0.5935445785522461,0.5664981067180633,0.6285096168518066,0.5877716079354286,0.5637105315923691,0.6639869347214699,0.62637430280447,0.5698334112763405,0.5692027419805527,0.6233035981655121,0.5991211742162704,0.645599102973938,0.5661308228969574,0.6343100503087044,0.5865757897496223,0.5446221590042114,0.6356439724564552,0.6471068695187568,0.620672969520092,0.593218831717968,0.6369533151388168,0.6050082728266716,0.5481813907623291,0.5799196720123291,0.6200327858328819,0.6638914778828621,0.603853939473629,0.6387414544820785,0.6097535848617553,0.5940657243132591,0.5644341841340065,0.5886695221066475
434,-13.499669462442398,0.5935497790575027,0.5664955288171768,0.6285173207521438,0.5877731576561928,0.5637064933776855,0.6639825239777565,0.6263789072632789,0.5698288813233375,0.5692003726959228,0.6233110189437866,0.5991156011819839,0.6456017106771469,0.5661273211240768,0.6343080535531044,0.5865758642554283,0.5446196556091308,0.6356477275490761,0.6471002981066704,0.6206706598401069,0.5932174608111381,0.6369521826505661,0.6050047114491462,0.5481723755598068,0.5799283593893051,0.62002964168787,0.6638864412903785,0.6038511380553245,0.6387479662895202,0.6097405165433883,0.5940721616148948,0.5644319489598274,0.5886706843972206
435,-13.499702423810959,0.5935555309057235,0.5664943963289261,0.6285138636827469,0.587768106162548,0.5637027680873871,0.6639916136860847,0.6263887867331505,0.5698270484805107,0.569198077917099,0.6233069062232971,0.5991093277931213,0.6456060022115707,0.5661253094673157,0.6343100056052208,0.5865798875689506,0.5446239918470382,0.635649724304676,0.647093816101551,0.6206709429621696,0.5932075515389442,0.6369610786437988,0.6050002858042717,0.548165699839592,0.579926511645317,0.6200307592749595,0.6638755932450294,0.6038547739386558,0.6387430191040039,0.6097463130950928,0.5940744414925575,0.5644311144948005,0.5886685833334923
436,-13.499681860208511,0.5935604482889175,0.5664955139160156,0.6285215526819229,0.5877633675932884,0.5637058824300766,0.66399155408144,0.6263901129364967,0.5698220714926719,0.5691932052373886,0.6233174413442611,0.5990991950035095,0.6456070750951767,0.5661215245723724,0.6343058928847313,0.5865820482373237,0.5446354806423187,0.6356587991118431,0.647094739973545,0.6206700339913368,0.5932038709521293,0.6369589030742645,0.6050016716122627,0.5481571018695831,0.5799376428127289,0.6200284346938133,0.6638754144310951,0.6038461312651634,0.63875333070755,0.6097372829914093,0.5940730705857277,0.5644319787621498,0.5886663779616356
437,-13.499673038721085,0.5935664385557174,0.5664927870035171,0.628518408536911,0.5877651557326317,0.5637087881565094,0.6640057399868965,0.6263971015810966,0.5698113426566124,0.569188705086708,0.6233195573091507,0.5990985691547394,0.6456117540597915,0.5661217480897903,0.6343044027686119,0.5865859821438789,0.5446282535791397,0.6356594994664192,0.6470914915204048,0.6206788256764412,0.5931966438889503,0.6369684398174286,0.604998154938221,0.5481485784053802,0.5799311459064483,0.6200279876589775,0.663868261873722,0.6038497522473335,0.638748636841774,0.6097368359565735,0.5940724894404411,0.5644327089190483,0.5886636808514595
438,-13.4996956884861,0.5935688376426697,0.5664889276027679,0.6285212695598602,0.5877635166049003,0.5637073129415512,0.6640071704983711,0.6264004096388817,0.5698114916682243,0.5691827744245529,0.6233253538608551,0.5990912228822708,0.645613169670105,0.5661221653223037,0.6342999920248985,0.5865859821438789,0.5446362107992172,0.6356583073735237,0.6470838770270347,0.6206716135144233,0.5931918904185295,0.636972776055336,0.6049973204731941,0.5481440186500549,0.5799402356147766,0.6200274512171745,0.6638621672987938,0.60384371727705,0.6387586802244186,0.6097245723009109,0.594076557457447,0.564432917535305,0.588659106194973
439,-13.499739080667496,0.5935715049505234,0.5664913862943649,0.6285231173038482,0.5877630248665809,0.5637105613946914,0.6640146657824516,0.6264031961560249,0.5697968885302543,0.5691845178604126,0.6233286768198013,0.5990931302309036,0.6456178784370422,0.566123417019844,0.6342997834086418,0.5865873679518699,0.5446292519569397,0.6356601551175117,0.6470822229981422,0.6206783637404442,0.5931849911808967,0.6369840115308761,0.6049989745020866,0.5481329470872879,0.5799501150846481,0.6200326666235924,0.6638525858521461,0.6038493648171425,0.6387608855962753,0.6097184479236603,0.5940735623240471,0.564431993663311,0.5886611178517341
440,-13.49969431757927,0.5935836642980575,0.5664870500564575,0.6285294502973556,0.5877589717507362,0.5637074917554855,0.664016543328762,0.6264116749167442,0.5697952792048454,0.5691835343837738,0.6233351439237594,0.5990886151790619,0.6456151664257049,0.5661246836185455,0.6342976078391075,0.5865871295332908,0.5446361809968948,0.63566525131464,0.6470755025744438,0.6206792578101158,0.5931776449084282,0.6369885414838791,0.6049974992871284,0.5481288492679596,0.5799583703279495,0.6200336650013923,0.6638495162129402,0.6038464143872261,0.6387581288814544,0.6097133815288543,0.5940727278590202,0.5644375368952751,0.5886537864804268
441,-13.499727249145508,0.5935886561870575,0.5664839804172516,0.6285295993089676,0.5877599850296974,0.5637042284011841,0.6640147849917412,0.6264196619391441,0.5697899594902992,0.569183549284935,0.6233421325683594,0.5990823715925216,0.6456191748380661,0.5661258906126022,0.6343053266406059,0.5865930005908012,0.5446336328983307,0.6356677994132042,0.6470737591385841,0.6206811651587486,0.5931712970137596,0.6369955152273178,0.604996009171009,0.5481190890073776,0.5799651652574539,0.6200341567397117,0.6638455674052238,0.6038470402359962,0.6387566089630127,0.6097107887268066,0.594078628718853,0.5644317850470543,0.5886506721377373
442,-13.499688923358917,0.5935936480760574,0.5664787948131561,0.6285345166921615,0.5877609387040138,0.5637127071619034,0.6640130415558815,0.626422880589962,0.5697786644101143,0.5691867530345917,0.6233409702777862,0.5990817904472351,0.6456185638904571,0.5661307781934738,0.6343017354607582,0.5865967109799385,0.5446259289979934,0.6356760397553444,0.6470702722668648,0.6206852480769157,0.5931647107005119,0.6370044708251953,0.6049959346652031,0.5481119662523269,0.579974165558815,0.6200376436114311,0.6638469085097313,0.6038491711020469,0.638760706782341,0.6097063332796097,0.5940730705857277,0.564434988796711,0.5886419400572777
443,-13.499652296304703,0.5936034828424454,0.5664839506149292,0.6285362154245376,0.5877646043896675,0.5637023657560348,0.664018927514553,0.6264308527112007,0.5697848036885261,0.5691825658082962,0.6233465731143951,0.5990683645009994,0.6456187129020691,0.5661294966936111,0.6343024507164955,0.5866006299853325,0.5446281641721725,0.635677008330822,0.6470684394240379,0.6206832811236381,0.5931593611836433,0.6370078384876251,0.6049957558512687,0.5481042474508285,0.5799858182668686,0.6200423076748848,0.6638449862599373,0.6038514509797096,0.6387579798698425,0.6097029656171798,0.5940769448876381,0.564431531727314,0.5886393323540687
444,-13.49973651766777,0.5936077743768692,0.5664786607027054,0.6285369455814361,0.5877600595355034,0.5637001305818558,0.6640159770846367,0.6264379009604454,0.5697764590382576,0.5691779166460037,0.623347869515419,0.5990617930889129,0.645615941286087,0.5661342650651932,0.634298799932003,0.5866050109267235,0.5446307718753814,0.6356820896267891,0.6470617339015007,0.620685575902462,0.5931563511490822,0.6370129346847534,0.6049922093749046,0.5480953365564346,0.5799887090921402,0.6200393423438072,0.6638427510857582,0.6038454011082649,0.6387667417526245,0.6096984654664993,0.5940805658698082,0.5644317403435707,0.5886389300227165
445,-13.49968209862709,0.5936084598302841,0.5664682447910309,0.6285389572381973,0.587762488424778,0.5636981785297394,0.6640223547816276,0.626443786919117,0.5697741344571113,0.569172477722168,0.6233526080846786,0.5990560710430145,0.6456224381923675,0.5661309272050857,0.6343035534024238,0.5866088107228279,0.5446321427822113,0.6356853380799293,0.6470578894019127,0.6206856206059456,0.5931505247950554,0.637023052573204,0.6049960985779762,0.5480827152729034,0.5799884855747223,0.6200385823845863,0.6638422742486,0.6038472786545753,0.6387644469738006,0.6096912086009979,0.5940783455967903,0.564430995285511,0.5886390045285225
446,-13.499711513519287,0.5936144649982452,0.5664622694253921,0.6285463035106659,0.5877608940005302,0.5637027233839035,0.664027763903141,0.6264493599534035,0.5697704836726188,0.5691706895828247,0.6233512371778488,0.5990518987178802,0.6456200540065765,0.5661329388618469,0.6342999920248985,0.5866132065653801,0.5446269422769546,0.6356870964169502,0.6470566377043724,0.6206887200474739,0.5931499436497688,0.6370266139507293,0.604987932741642,0.5480763375759125,0.579993462562561,0.6200427696108818,0.6638325735926628,0.6038399919867515,0.6387583822011947,0.6096902996301651,0.5940744712948799,0.5644336923956871,0.5886341616511345
447,-13.499698042869568,0.5936177581548691,0.5664686173200607,0.6285529047250747,0.5877673164010048,0.5637003988027572,0.6640353932976722,0.6264515802264213,0.5697705879807472,0.5691688865423202,0.6233598500490188,0.5990412890911102,0.6456255376338959,0.5661312699317932,0.6343030467629432,0.5866174235939979,0.5446270018815994,0.6356859490275383,0.6470521375536918,0.6206866338849067,0.5931420609354973,0.63703273832798,0.6049944892525673,0.5480648785829544,0.5800072014331817,0.6200478956103325,0.6638287588953972,0.603838337957859,0.638763478398323,0.6096839070320129,0.594074635207653,0.5644339010119438,0.58862936347723
448,-13.499690055847168,0.5936258345842361,0.5664556682109833,0.628560072183609,0.5877573028206825,0.5637057334184646,0.6640387609601021,0.6264565423130989,0.569765804708004,0.5691717475652694,0.6233598053455353,0.5990417510271072,0.6456173121929168,0.5661347717046737,0.634296490252018,0.5866228774189949,0.5446220695972442,0.6356866344809532,0.6470453277230263,0.6206929817795753,0.593143655359745,0.6370411425828933,0.6049900487065315,0.5480549991130829,0.5800093919038772,0.6200479850172996,0.663828058540821,0.6038372650742531,0.6387664288282394,0.6096792131662369,0.594076244533062,0.5644344672560692,0.588620363175869
449,-13.499710649251938,0.5936239868402481,0.5664562195539474,0.6285605788230896,0.5877629056572914,0.5636993855237961,0.6640386417508125,0.626464931666851,0.5697711989283561,0.5691654592752456,0.6233661532402038,0.5990334957838058,0.6456301718950271,0.5661326259374618,0.6343019589781761,0.5866297915577888,0.5446191936731338,0.6356883779168129,0.6470478907227516,0.6206979885697365,0.5931408241391182,0.6370457768440246,0.6049915537238121,0.5480461776256561,0.5800220280885696,0.6200484022498131,0.663819982111454,0.6038353577256202,0.638767859339714,0.6096758604049682,0.5940839186310768,0.5644306376576423,0.5886135086417198
450,-13.499721825122833,0.5936317652463913,0.5664510637521744,0.6285626500844955,0.587762413918972,0.5637008160352707,0.6640344843268394,0.6264664217829704,0.5697728380560875,0.5691689014434814,0.6233678966760635,0.5990304857492447,0.645634314417839,0.5661318808794021,0.6342929139733314,0.5866340830922127,0.5446237683296203,0.6356867536902427,0.6470402017235756,0.6207035318017006,0.5931415840983391,0.6370536595582962,0.6049856230616569,0.5480424076318741,0.5800308793783188,0.6200494453310966,0.6638199672102928,0.6038321688771248,0.6387645810842514,0.6096717327833175,0.5940821155905723,0.5644332751631737,0.5886133447289467
