iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11]
111,-13.466987997293472,0.5597280472517013,0.5524425379931927,0.6164873413741588,0.5943020604550838,0.586689068377018,0.6672268532216549,0.5928554110229015,0.5719304665923118,0.5785678908228874,0.6341743491590023,0.6299310870468616,0.6291410274803638,0.5827268458902836,0.6398816764354706,0.5453413374722004,0.5699898287653923,0.6493409745395183,0.6573144368827343,0.6135489776730537,0.6262176021933555,0.6439465753734112,0.5744754321873188,0.5515536278486252,0.5908023588359356
112,-13.467305332422256,0.5596481472253799,0.5523297362029552,0.6164510570466518,0.5941435120999813,0.5865845963358879,0.6672031156718731,0.5929916672408581,0.571881665289402,0.5785148575901985,0.6342099480330944,0.6299444831907749,0.6292284227907657,0.5825434572994709,0.6398618876934051,0.5451356120407581,0.5701082929968834,0.6495475642383098,0.657233314961195,0.613473592698574,0.6261009857058525,0.6440788827836513,0.5744068421423435,0.5513944387435913,0.5907452128827572
113,-13.467631340026855,0.5595727920532226,0.5522232972085476,0.6164110623300075,0.5939749948680401,0.5864837303757667,0.667186202853918,0.5931319020688534,0.5718261286616325,0.5784567430615425,0.6342391692101955,0.6299594737589359,0.6293034948408603,0.5823680706322193,0.6398401767015457,0.5449324645102024,0.5702227637171745,0.6497495345771312,0.6571478568017483,0.6133976712822914,0.6259880796074867,0.6442118905484676,0.5743403978645801,0.5512376487255096,0.5906861446797848
114,-13.467911034822464,0.5594988524913788,0.5521139375865459,0.6163749419152736,0.593816178292036,0.5863815233111381,0.6671651028096676,0.5932731352746486,0.5717772677540779,0.5784002974629402,0.634271340817213,0.6299731232225895,0.6293840803205967,0.5821909703314304,0.6398184210062027,0.5447283931076526,0.5703451618552208,0.6499481968581676,0.6570576749742031,0.6133224055171013,0.625876335799694,0.6443430207669735,0.574281270056963,0.5510837346315384,0.5906180910766125
115,-13.468181937932968,0.5594248831272125,0.5519977979362011,0.6163351856172085,0.5936557225883007,0.5862864688038826,0.6671503059566021,0.5934102706611156,0.571720777451992,0.5783460721373558,0.6343129448592663,0.6299814231693744,0.6294612236320972,0.5820158965885639,0.639799302816391,0.544525022059679,0.5704590067267418,0.6501366965472698,0.656968804448843,0.6132513716816902,0.625758720934391,0.6444694869220257,0.574223542958498,0.5509268701076507,0.5905422143638134
116,-13.468424558639526,0.5593541026115417,0.5518839530646801,0.6162951312959194,0.5934945665299892,0.5861886128783226,0.6671248845756054,0.5935458712279796,0.5716669991612434,0.5782967939972877,0.6343493930995464,0.6299939401447773,0.6295372791588306,0.5818404503166675,0.639783850312233,0.5443258680403232,0.5705757424235344,0.6503266714513302,0.6568756274878979,0.6131854936480522,0.6256452038884163,0.6445899330079555,0.5741672165691852,0.5507759362459183,0.59046715721488
117,-13.468734711408615,0.5592839330434799,0.5517684541642666,0.6162583105266094,0.5933362118899822,0.5860911890864372,0.6671056322753429,0.5936816059052944,0.5716161862015724,0.5782420620322227,0.6343919061124325,0.6300033576786518,0.629606182128191,0.5816685058176517,0.6397615730762481,0.5441230483353138,0.5706933870911598,0.6505004040896892,0.6567821972072124,0.6131096318364143,0.625531567633152,0.6447103045880794,0.574106390029192,0.550622484087944,0.5903997592628002
118,-13.469016402959824,0.5592118412256241,0.5516564421355724,0.616222458332777,0.5931756518781185,0.5859945699572563,0.6670852027833462,0.5938139282166958,0.5715555235743522,0.5781896397471428,0.634428458660841,0.6300153978168964,0.6296868123114109,0.5814932085573673,0.6397484451532364,0.5439203776419163,0.5708132371306419,0.6506743006408214,0.6566861145198345,0.613035736978054,0.625417573750019,0.6448279343545437,0.5740507788956165,0.550464978814125,0.5903281144797802
119,-13.46930918097496,0.5591493010520935,0.5515375755727291,0.6161820314824581,0.5930151216685772,0.5858985617756843,0.6670610778033733,0.5939512722194195,0.5715001210570335,0.5781372472643852,0.634466128796339,0.6300279594957828,0.6297597981989383,0.5813262708485126,0.6397200286388397,0.5437231756746769,0.5709255322813988,0.6508508644998073,0.6565936975181103,0.6129648968577385,0.6253076627850532,0.64494134709239,0.573993320018053,0.5503147006034851,0.5902410618960857
120,-13.469562739133835,0.5590872228145599,0.5514283053576946,0.6161396972835064,0.5928544275462627,0.5858027324080467,0.6670471899211406,0.5940856657922268,0.5714399203658104,0.578083498775959,0.6345160625874996,0.6300328619778156,0.6298371352255344,0.5811583794653415,0.6397051572799682,0.5435256458818912,0.5710432812571525,0.6510155968368053,0.656494902819395,0.6128981992602348,0.6251868590712547,0.6450554452836513,0.5739370979368686,0.5501598477363586,0.5901551716029644
121,-13.469848483800888,0.5590296894311905,0.5513100199401378,0.6160993598401546,0.5927016459405422,0.5857126697897911,0.6670303665101528,0.5942198805510998,0.5713759049773216,0.5780329391360283,0.6345550738275051,0.630039194971323,0.6299063958227634,0.5809913523495197,0.6396843552589416,0.5433290399610996,0.5711649194359779,0.6511776469647884,0.6563979260623455,0.6128238424658775,0.6250670686364174,0.6451659522950649,0.5738853611052036,0.550004369020462,0.5900665245950222
122,-13.47004583477974,0.5589656740427017,0.5511918388307094,0.6160604827105999,0.5925515167415142,0.5856195822358131,0.66701385602355,0.5943562857806682,0.5713134244084358,0.5779849275946617,0.634600343555212,0.6300496853888035,0.6299847610294819,0.580816800147295,0.6396640598773956,0.5431329853832721,0.571284456551075,0.6513339452445507,0.6562991164624691,0.6127581879496574,0.6249513313174248,0.6452696941792965,0.573835963755846,0.5498486220836639,0.5899836741387844
123,-13.470395028591156,0.5589100182056427,0.5510694108903408,0.6160239897668361,0.5923970066010952,0.5855252727866173,0.6670009814202785,0.5944956861436367,0.5712364748120308,0.5779346212744713,0.6346450321376323,0.6300608463585377,0.6300609804689884,0.5806562252342701,0.6396507233381271,0.5429359026253223,0.5713988825678825,0.6514898411929607,0.6562008284032345,0.6126927122473717,0.6248374566435814,0.6453813932836056,0.5737878479063511,0.5497016668319702,0.5898956827819347
124,-13.47062337398529,0.5588540196418762,0.5509534649550915,0.6159836076200008,0.5922359697520733,0.5854327067732811,0.6669830255210399,0.5946298561990261,0.5711757227778435,0.5778940603137016,0.6346954427659511,0.6300671644508838,0.6301314778625965,0.580486337095499,0.6396280586719513,0.5427343942224979,0.5715153649449348,0.6516464076936245,0.6561022870242595,0.6126235857605934,0.624723120033741,0.6454864911735058,0.5737476892769336,0.5495531022548675,0.5898074679076671
125,-13.470839411020279,0.5587981551885605,0.550830440968275,0.6159495733678341,0.5920819513499737,0.5853418841958046,0.6669619552791118,0.5947606585919857,0.5711123183369636,0.5778470173478126,0.6347467772662639,0.6300728119909763,0.6302038230001926,0.580321604758501,0.6396079421043396,0.5425366260111332,0.5716297760605812,0.6517948381602764,0.6560063831508159,0.6125576332211494,0.6246082618832588,0.6455928109586239,0.573706055432558,0.5494008123874664,0.5897158108651638
126,-13.471123725175858,0.5587425291538238,0.5507114998996258,0.6159075073897838,0.5919307343661785,0.5852410927414894,0.6669401250779629,0.5948979578912258,0.5710436835885048,0.577804459631443,0.6347915403544903,0.6300815887749195,0.6302853621542454,0.5801560081541538,0.6395893305540085,0.5423404969274997,0.5717454090714454,0.651938708871603,0.6559021942317486,0.6124949738383293,0.6244966670870781,0.6456913076341152,0.5736619479954242,0.5492519050836563,0.5896263144910335
127,-13.471340745687485,0.5586873799562454,0.5505945853888988,0.6158659033477306,0.5917759858071804,0.5851494655013084,0.6669250302016735,0.5950307123363018,0.5709733501076698,0.5777652397751808,0.6348405502736568,0.6300918109714985,0.6303545482456684,0.5799988605082035,0.6395742803812027,0.5421486742794513,0.5718587920069694,0.6520853959023952,0.6558018051087856,0.6124324038624763,0.6243694707751274,0.6457935146987438,0.573620418459177,0.5491001665592193,0.5895334504544735
128,-13.47165060043335,0.5586354345083236,0.5504767470061779,0.6158280842006206,0.5916274063289165,0.5850541278719902,0.666905003041029,0.5951548688113689,0.5709054008126259,0.5777255728840828,0.6348892025649547,0.6301029719412327,0.6304348804056644,0.5798392541706562,0.6395512878894806,0.5419495649635792,0.5719799533486366,0.6522246472537517,0.655699985474348,0.6123681500554085,0.6242583230137825,0.6458859018981457,0.5735827781260013,0.5489513486623764,0.5894355200231075
129,-13.471852600574493,0.5585808217525482,0.550357224792242,0.6157901458442211,0.5914729110896587,0.5849616512656212,0.6668834112584591,0.5952874295413494,0.5708384647965431,0.5776755347847938,0.6349384360015392,0.6301113910973072,0.6304974503815174,0.5796786196529865,0.6395312309265136,0.5417546428740024,0.572106508910656,0.6523562841117382,0.6555939190089702,0.6123042240738868,0.6241430327296257,0.6459822379052639,0.5735411144793033,0.5488021284341812,0.5893354289233684
130,-13.472141176462173,0.5585323482751846,0.5502307884395122,0.6157454125583172,0.5913208745419979,0.5848738089203834,0.666868033260107,0.5954121373593807,0.5707670137286186,0.5776336923241615,0.6349862240254879,0.6301139689981937,0.6305712707340717,0.5795176424086094,0.6395172238349914,0.5415608681738376,0.5722193256020546,0.6524878315627575,0.6554918311536312,0.6122392550110817,0.624029828608036,0.6460815839469433,0.5734996147453785,0.548653370141983,0.5892388395965099
131,-13.472331166267395,0.558484798669815,0.5501125179231167,0.6157102905213833,0.5911697469651699,0.5847830757498741,0.6668496005237102,0.5955379478633404,0.5706946983933449,0.5775937423110008,0.6350302569568157,0.6301190949976444,0.6306339003145695,0.5793591238558292,0.6395054072141647,0.5413637556135654,0.572332201898098,0.6526138357818126,0.6553887747228145,0.612177400290966,0.6239107385277748,0.6461741648614406,0.5734602607786655,0.5485054016113281,0.5891350828111172
132,-13.472618460655212,0.5584344327449798,0.5499833397567272,0.6156668238341808,0.5910264126956463,0.5846927598118782,0.6668385289609432,0.5956645928323269,0.5706222638487816,0.5775537922978401,0.6350815914571285,0.6301221795380115,0.6307099409401417,0.5791965521872043,0.6394860655069351,0.5411674775183201,0.5724416211247444,0.6527465306222439,0.6552863888442516,0.6121161267161369,0.6238045677542686,0.646267133206129,0.5734225012362003,0.5483580738306045,0.5890277050435543
133,-13.472859382629395,0.5583804309368133,0.5498638175427913,0.615628483146429,0.590869503468275,0.5846015200018883,0.6668260268867016,0.5957921169698238,0.5705484881997108,0.5775132462382316,0.6351382158696651,0.6301306881010532,0.6307722277939319,0.5790339954197407,0.6394658893346786,0.5409783817827701,0.5725525006651878,0.6528705678880214,0.655181186646223,0.6120528116822243,0.623688979446888,0.6463588051497936,0.5733887203037739,0.5482136815786361,0.5889150075614452
134,-13.473055064678192,0.5583284109830856,0.5497391246259212,0.6155872516334057,0.5907287620007992,0.5845073148608207,0.6668109618127346,0.5959216080605984,0.5704834595322609,0.5774718806147575,0.6351911000907421,0.6301293917000294,0.6308377332985401,0.5788731373846531,0.6394434630870819,0.5407869763672352,0.572663052380085,0.6529931299388408,0.6550802759826183,0.6119921788573265,0.6235740318894386,0.6464461110532284,0.5733507968485355,0.5480682462453842,0.5888166151940822
135,-13.473300218582153,0.5582797884941101,0.5496197514235973,0.6155481062829494,0.5905786775052547,0.5844180718064308,0.6667950473725796,0.596045496314764,0.5704172536730766,0.5774374887347221,0.6352457575500011,0.6301301814615726,0.6309007652103901,0.578715393692255,0.6394282788038254,0.5405948407948017,0.5727764651179313,0.6531164221465587,0.6549766384065151,0.6119285508990288,0.6234653130173683,0.6465334020555019,0.5733126945793628,0.547919487953186,0.5887123219668865
136,-13.473509311676025,0.5582330882549286,0.5494908861815929,0.6155120007693767,0.590437563508749,0.5843264743685722,0.6667845569550991,0.596174868196249,0.5703397825360298,0.5774042144417763,0.635299714654684,0.6301338769495487,0.6309742279350757,0.5785551615059376,0.6394065976142883,0.5404035992920398,0.5728944674134254,0.6532319210469723,0.6548732988536358,0.6118694677948951,0.6233565643429756,0.6466182194650173,0.5732736237347126,0.5477754831314087,0.5886055998504162
137,-13.473775625228882,0.5581901580095291,0.5493706338107586,0.6154744200408458,0.5902897290885448,0.5842383489012718,0.6667700879275799,0.5963023774325847,0.5702622219920158,0.5773700162768364,0.6353558324277401,0.6301401056349277,0.6310316868126392,0.5784072078764438,0.6393969118595123,0.5402153380215168,0.5730150923132896,0.6533400289714336,0.6547672919929027,0.6118091031908989,0.6232454910874367,0.6467049591243267,0.5732368625700474,0.5476307779550552,0.5885015897452831
138,-13.474044054746628,0.5581496119499206,0.5492429755628109,0.6154344849288463,0.5901437126100063,0.5841485992074013,0.666760640591383,0.5964279644191265,0.5701881483197212,0.5773410633206367,0.6354081951081753,0.6301451124250889,0.6310880430042743,0.5782492853701114,0.6393821746110916,0.5400252290070057,0.5731218293309212,0.6534475408494472,0.6546647720038891,0.6117506310343742,0.6231282785534858,0.6467891953885555,0.5732074029743671,0.5474864304065704,0.5883933179080486
139,-13.474256038665771,0.5581038802862167,0.5491238407790661,0.6153884850442409,0.5900078736245632,0.5840588495135307,0.6667413733899593,0.5965492002665996,0.5701136872172355,0.577309413254261,0.6354645811021328,0.6301505960524082,0.6311636961996555,0.578089589625597,0.6393627732992172,0.5398344196379185,0.573232738673687,0.6535549484193325,0.6545601360499859,0.6116878971457481,0.6230190679430961,0.6468691848218441,0.5731757678091526,0.5473466426134109,0.5882746152579784
140,-13.474479764699936,0.558057165145874,0.5489959888160229,0.615346597880125,0.5898689799010753,0.5839702323079109,0.6667262636125088,0.5966741614043712,0.5700320735573768,0.577277047932148,0.6355177782475948,0.6301611311733722,0.6312211699783802,0.5779398776590824,0.6393443256616592,0.5396449960768223,0.5733405783772468,0.6536617003381252,0.6544571243226528,0.6116353556513786,0.6229089483618736,0.6469501875340938,0.5731427766382694,0.5472092688083648,0.5881598018109798
141,-13.474689811468124,0.5580098986625671,0.5488719217479229,0.6153043679893017,0.5897338710725307,0.5838835224509239,0.6667102299630642,0.5967943541705608,0.5699516668915748,0.5772466644644737,0.6355734936892986,0.6301615931093693,0.631282726675272,0.5777810908854007,0.6393269658088684,0.5394567348062992,0.5734535738825798,0.6537655018270015,0.6543543063104152,0.6115735158324241,0.6228040888905525,0.6470255278050899,0.573116610199213,0.547068840265274,0.5880506061017513
142,-13.474886298179626,0.5579672217369079,0.5487464241683483,0.6152634941041469,0.58958645388484,0.5838008061051368,0.6666992627084255,0.596915515512228,0.569875656068325,0.5772147461771965,0.6356303863227367,0.6301660187542438,0.6313404984772205,0.5776342697441578,0.6393137633800506,0.5392666555941105,0.573560981452465,0.6538668744266033,0.654252590984106,0.6115160271525383,0.6226876959204674,0.6470994375646114,0.5730853922665119,0.5469337314367294,0.5879354797303676
143,-13.475133746862411,0.5579213261604309,0.5486239068210125,0.6152177922427654,0.5894506447017193,0.583712337911129,0.6666879378259182,0.597038971632719,0.5697998985648155,0.577184884250164,0.6356912575662136,0.630174259096384,0.6314072109758854,0.577483619004488,0.6393029898405075,0.5390767253935337,0.5736737087368965,0.6539628677070141,0.6541514568030834,0.6114573165774345,0.6225865915417671,0.6471694730222225,0.5730568267405033,0.5467979371547699,0.5878125451505184
144,-13.475322812795639,0.5578767120838165,0.548494877666235,0.6151758603751659,0.5893101565539837,0.583624704182148,0.6666734538972378,0.59716342613101,0.5697209224104881,0.5771624282002449,0.6357392691075802,0.6301816202700138,0.631460452824831,0.5773332960903644,0.6392860472202301,0.5388916529715061,0.5737934544682503,0.6540617369115352,0.6540496669709682,0.6113965645432472,0.6224747136235237,0.6472456179559231,0.5730223752558231,0.5466637223958969,0.5876944236457348
145,-13.47558769583702,0.5578277170658111,0.5483717195689678,0.6151333920657635,0.5891782812774181,0.5835339710116386,0.6666648112237453,0.5972800873219967,0.5696411564946174,0.5771285578608513,0.6358015857636928,0.6301863588392734,0.6315200127661228,0.577182138711214,0.6392805188894272,0.538702005892992,0.573908506333828,0.6541517250239849,0.6539527498185634,0.6113382264971733,0.6223679170012474,0.647322329133749,0.5729956425726414,0.5465250670909881,0.5875844977796078
146,-13.475789576768875,0.5577930867671966,0.5482356272637844,0.6150902532041073,0.589039983600378,0.5834464862942695,0.6666542761027813,0.5973957352340221,0.5695714637637138,0.5771040305495262,0.6358551107347011,0.6301959551870823,0.6315768755972385,0.5770359434187412,0.6392591208219528,0.5385193772614002,0.5740137830376625,0.6542468689382076,0.6538488440215587,0.611283241212368,0.6222543254494667,0.6473971925675869,0.5729622043669224,0.5463944584131241,0.5874727390706539
147,-13.47599047422409,0.557746759057045,0.5481101743876934,0.6150531195104122,0.5889057241380214,0.5833572879433632,0.666646259278059,0.5975078515708446,0.5694910272955894,0.5770790413022041,0.6359199903905391,0.6302016325294971,0.6316370315849781,0.5768864698708057,0.6392462313175201,0.5383322484791279,0.5741281941533088,0.6543355606496334,0.6537430606782436,0.6112250968813896,0.6221403315663337,0.6474604479968548,0.5729346968233585,0.5462595880031585,0.587352441996336
148,-13.476185888051987,0.5577050060033798,0.547986152023077,0.6150106064975261,0.5887733273208141,0.5832774177193641,0.6666325055062771,0.5976269416511059,0.5694075360894203,0.5770501777529716,0.6359773747622967,0.6302128233015537,0.6316979624330997,0.576743821054697,0.6392274260520935,0.5381496198475361,0.5742301926016807,0.6544273070991039,0.6536439083516598,0.6111634656786918,0.622038884460926,0.647525729984045,0.5729048050940037,0.5461255818605423,0.5872361533343792
149,-13.47637477517128,0.5576648324728012,0.5478551410138607,0.6149665735661983,0.5886383078992367,0.5831857904791832,0.6666197352111339,0.5977470152080059,0.5693348482251167,0.5770232960581779,0.6360380075871944,0.6302205123007297,0.6317487008869648,0.5765950180590153,0.63921540081501,0.5379689432680607,0.5743469879031181,0.6545149259269237,0.6535390488803386,0.6111076906323433,0.6219294056296348,0.6475960783660412,0.5728785492479801,0.5459920227527618,0.5871112667024135
150,-13.47658857703209,0.5576199650764465,0.5477322064340114,0.6149201266467571,0.5885024391114712,0.5830962792038917,0.6666137598454952,0.597854720801115,0.5692509546875953,0.5770011529326439,0.63610285744071,0.6302272476255893,0.6318045504391193,0.576444561034441,0.6392032414674759,0.5377818740904331,0.5744497761130333,0.6545981042087078,0.6534444563090801,0.6110475644469261,0.6218294039368629,0.6476583056151867,0.5728557951748371,0.5458573013544082,0.5869907163083553
151,-13.476809620857239,0.5575801640748977,0.5476056210696697,0.6148732922971248,0.5883699677884578,0.5830057397484779,0.6666037313640117,0.5979718290269375,0.5691745266318321,0.5769790098071098,0.6361498557031154,0.6302341468632221,0.6318566597998142,0.5763009734451771,0.6391888916492462,0.5376039542257786,0.5745581969618797,0.6546812824904918,0.6533437989652157,0.6109934583306312,0.6217205062508583,0.6477205775678158,0.5728236682713032,0.5457281231880188,0.5868711195886135
152,-13.477011531591415,0.5575396329164505,0.5474808983504772,0.6148300640285015,0.5882410727441311,0.5829188212752342,0.6665935836732387,0.598087864369154,0.569099186360836,0.5769552275538444,0.636211010068655,0.63023736551404,0.6319113917648792,0.5761611260473728,0.6391791015863418,0.5374165274202823,0.5746709689497947,0.6547552965581417,0.6532439313828945,0.6109368041157722,0.621618865430355,0.647784324735403,0.5727970845997333,0.5455969929695129,0.5867530427873134
153,-13.477200269699097,0.5575026035308838,0.5473532699048519,0.6147903077304363,0.5881063662469387,0.5828319624066353,0.6665852837264538,0.598200561851263,0.5690198823809623,0.5769341573119163,0.6362690649926662,0.6302475430071354,0.6319550223648548,0.5760169424116611,0.639163589477539,0.5372334666550159,0.5747869148850441,0.6548375509679317,0.653145732730627,0.6108810141682625,0.6215198770165443,0.6478526465594768,0.5727677889168262,0.5454696327447891,0.586623864620924
154,-13.477430522441864,0.5574535936117172,0.5472262226045131,0.6147469900548458,0.5879834465682506,0.5827446714043617,0.6665811710059643,0.5983117692172527,0.5689318612217903,0.5769137129187584,0.6363268665969372,0.630255202203989,0.6320134498178959,0.5758708514273166,0.6391506254673004,0.537049213796854,0.574900834262371,0.6549170933663845,0.6530503503978252,0.6108216926455498,0.6214142575860023,0.6479121766984463,0.5727487899363041,0.5453421086072922,0.5864997081458568
155,-13.477650791406631,0.557411840558052,0.5470976255834102,0.6147040300071239,0.5878505580127239,0.5826570674777031,0.6665689222514629,0.5984227083623409,0.568860425055027,0.5768964722752571,0.636383893340826,0.630262891203165,0.63206442669034,0.5757356978952884,0.6391384661197662,0.5368674494326114,0.5750160202383995,0.6549931488931179,0.6529509000480175,0.6107622072100639,0.6213069841265678,0.6479746274650097,0.5727266170084476,0.5452206045389175,0.5863747470080852
156,-13.477791845798492,0.5573684483766556,0.5469673447310924,0.6146557949483394,0.5877274893224239,0.5825631305575371,0.666566165536642,0.5985270462930202,0.5687799289822578,0.5768778160214424,0.6364495478570461,0.630271727591753,0.6321132279932499,0.5755927361547947,0.6391242057085037,0.5366805143654346,0.5751222059130668,0.6550709180533886,0.6528519861400127,0.6107100084424019,0.6212013944983482,0.6480390451848507,0.5727021194994449,0.545092886686325,0.5862547926604748
157,-13.478043109178543,0.557325205206871,0.5468324296176433,0.6146105550229549,0.5875964932143688,0.5824774488806724,0.666558938473463,0.598638104647398,0.5686939045786857,0.5768620505928993,0.6365049950778484,0.6302794016897678,0.6321664698421955,0.5754527248442173,0.6391050279140472,0.5364979602396488,0.5752354994416237,0.655144514888525,0.6527561716735363,0.6106524750590324,0.6211018994450569,0.6480965934693813,0.5726779647171497,0.5449667334556579,0.5861348979175091
158,-13.478203654289246,0.5572800248861313,0.5467106126248836,0.6145709626376629,0.5874699078500271,0.5823950007557869,0.6665493421256542,0.59874472245574,0.5686196371912956,0.5768455699086189,0.6365647338330745,0.6302922315895557,0.6322104431688785,0.575312564522028,0.6390905290842056,0.5363170154392719,0.5753450229763984,0.6552170239388942,0.6526564680039882,0.6105972066521644,0.620994521677494,0.6481525175273418,0.5726546891033649,0.5448452740907669,0.5860101155936718
159,-13.478429019451141,0.5572367221117019,0.5465879462659359,0.614520388096571,0.587347137182951,0.5823075905442238,0.6665425471961498,0.5988555274903774,0.568550257384777,0.5768320396542549,0.6366206429898739,0.630296478420496,0.6322572775185108,0.5751713164150715,0.6390805453062057,0.5361324198544025,0.5754478111863136,0.6552903525531292,0.6525546483695507,0.6105445757508278,0.6208930149674415,0.6482070408761501,0.5726351834833622,0.5447266161441803,0.58588452860713
160,-13.47861123085022,0.5571895003318786,0.5464552961289882,0.6144760869443416,0.5872230403125286,0.5822226539254188,0.6665368549525738,0.5989636354148388,0.5684663936495781,0.5768230244517326,0.6366830192506313,0.6303102321922779,0.6323051251471042,0.5750351347029209,0.6390675365924835,0.535954038053751,0.5755539670586586,0.655358599871397,0.6524592660367489,0.6104914680123329,0.6207969173789024,0.6482596419751644,0.5726090170443058,0.544600835442543,0.5857541434466839
161,-13.47879907488823,0.5571447521448135,0.5463321678340435,0.6144276581704616,0.5870993755757808,0.5821363165974617,0.6665317736566067,0.5990725629031658,0.5683861806988716,0.5768102541565895,0.6367495380342006,0.6303161777555942,0.6323472805321216,0.5748968668282032,0.6390488803386688,0.5357762075960636,0.5756548330187797,0.6554242394864559,0.6523670129477978,0.6104356929659843,0.6206974074244499,0.6483121685683727,0.5725803919136524,0.5444760233163833,0.5856240712106228
162,-13.478968977928162,0.5571012854576111,0.5462103210389614,0.6143836252391338,0.5869716875255108,0.5820455983281135,0.6665205679833889,0.5991787038743496,0.5683076366782188,0.5767993614077568,0.6368171446025371,0.6303237326443195,0.6323882736265659,0.574758330732584,0.6390397012233734,0.5355935044586658,0.5757556244730949,0.6554909966886043,0.6522733144462108,0.6103809162974357,0.6205963626503944,0.648366691917181,0.572557682543993,0.5443554431200027,0.5855025224387645
163,-13.479171633720398,0.5570603221654892,0.5460851214826107,0.6143316946923733,0.586853402107954,0.581958769261837,0.6665094517171383,0.5992857836186886,0.5682211652398109,0.5767834469676018,0.6368760488927364,0.6303326733410358,0.632436016947031,0.5746245481073856,0.6390249937772751,0.5354161508381367,0.5758633896708488,0.6555582158267498,0.6521755330264568,0.610328508913517,0.6205019041895866,0.6484129004180431,0.5725297726690769,0.5442394822835922,0.5853759370744228
164,-13.479302793741226,0.5570140987634659,0.5459538124501705,0.6142859928309917,0.5867259971797466,0.5818673804402351,0.6665019117295742,0.5993936382234096,0.5681340828537941,0.5767713472247123,0.6369401685893535,0.6303383059799671,0.6324781574308872,0.5744975455105304,0.63901007771492,0.535237992554903,0.5759597405791282,0.6556224696338177,0.6520825795829296,0.6102764889597893,0.6203970149159431,0.6484637133777141,0.5725012220442295,0.5441216289997101,0.5852498285472393
165,-13.479547321796417,0.5569701254367828,0.5458260796964168,0.6142322294414043,0.5866098873317241,0.581776587665081,0.6664934925734997,0.5994972608983516,0.5680513367056846,0.5767558500170707,0.6370066575706005,0.6303416885435581,0.6325263328850269,0.5743636883795261,0.6389921963214874,0.5350599385797977,0.5760646596550941,0.6556835643947124,0.6519895665347576,0.6102246925234794,0.6203026309609413,0.6485125593841076,0.5724773950874805,0.5440042227506637,0.5851252995431423
166,-13.479715943336487,0.5569218456745147,0.5456997625529766,0.6141843669116497,0.5864871464669704,0.5816879108548164,0.6664855502545833,0.5995999000966549,0.5679637029767036,0.5767410829663276,0.637063654512167,0.6303546823561191,0.6325630493462086,0.574233079701662,0.6389784276485443,0.534879545122385,0.5761707261204719,0.6557441227138042,0.6518972091376781,0.6101651921868324,0.6202006176114082,0.6485586635768413,0.5724528826773166,0.5438904672861099,0.5849960617721081
167,-13.479904383420944,0.5568770229816437,0.5455784372985363,0.6141347460448742,0.5863672368228435,0.5815980419516563,0.6664767138659954,0.599703299254179,0.567889703810215,0.5767284765839576,0.6371223352849483,0.6303627885878086,0.6326084680855274,0.5741011597216129,0.6389680862426758,0.5347007758915424,0.5762803092598915,0.6558048002421856,0.6517994277179241,0.6101096406579017,0.6200992748141289,0.6485978834331035,0.572426388412714,0.5437756240367889,0.5848695062100887
168,-13.480069488286972,0.5568271189928055,0.5454468600451946,0.6140845440328121,0.5862511120736599,0.5815098568797111,0.6664697550237179,0.5998045973479748,0.5678086414933204,0.5767176285386085,0.6371788553893566,0.6303714908659458,0.6326453484594822,0.5739691354334354,0.6389506220817566,0.5345206804573536,0.5763864055275917,0.6558634363114834,0.651705788820982,0.6100539401173591,0.6200037583708763,0.6486423783004284,0.5724026955664158,0.5436628371477127,0.5847457967698574
169,-13.480226695537567,0.5567806273698807,0.5453215263783932,0.6140380971133709,0.5861259870231151,0.5814250990748405,0.6664733611047268,0.5999019168317318,0.5677288010716438,0.5767086133360863,0.6372379533946514,0.6303805209696293,0.6326811857521534,0.573844114691019,0.6389461070299148,0.5343437738716602,0.57648636251688,0.6559229366481304,0.6516210608184337,0.6100016966462135,0.6199032053351402,0.6486871562898159,0.5723771996796131,0.5435503333806991,0.5846197478473186
170,-13.48041370511055,0.5567308127880096,0.5451977722346782,0.6139793269336223,0.5860159568488598,0.581336735188961,0.6664686374366283,0.6000038556754589,0.567656023800373,0.5766991510987282,0.6372991524636745,0.6303899236023426,0.6327180214226246,0.5737109281122684,0.6389310270547867,0.5341665096580982,0.5765814915299415,0.6559788607060909,0.6515305809676647,0.6099474266171455,0.619813023507595,0.6487281791865825,0.5723580367863178,0.5434379786252975,0.5844980649650097
171,-13.480600655078888,0.5566853046417236,0.5450687579810619,0.6139303617179394,0.5859016500413418,0.5812519624829292,0.6664643459022045,0.6001039765775203,0.5675765559077263,0.5766910597681999,0.6373611710965633,0.6304003544151783,0.6327550657093525,0.5735894985496998,0.6389131754636764,0.5339879937469959,0.5766738191246986,0.656036677211523,0.651434513181448,0.6098973885178566,0.6197251960635185,0.6487696789205074,0.5723235554993152,0.5433311372995376,0.5843725971877575
