iter,energy,gamma[0],beta[0],gamma[1],beta[1]
270,-9.97196814417839,0.15462872702628372,0.3727803476154804,0.2595335993915796,0.17219713553786276
271,-9.971967190504074,0.15456785578280685,0.37272184565663335,0.25944922901690004,0.17216009125113485
272,-9.971990883350372,0.1545045407488942,0.3726634182035923,0.25936515666544435,0.17212739810347555
273,-9.97199234366417,0.1544432671740651,0.37261160686612127,0.2592800859361887,0.17209324464201925
274,-9.97202655673027,0.15438637454062698,0.37255696430802343,0.2591989491134882,0.17205865904688833
275,-9.972014427185059,0.1543279321864247,0.3724960036575794,0.25911912359297273,0.1720265470445156
276,-9.972041845321655,0.1542715461924672,0.37244429662823675,0.2590385679155588,0.17199827954173086
277,-9.97205474972725,0.15421279091387985,0.3723867483437061,0.2589593682438135,0.1719659887254238
278,-9.972069948911667,0.15415634531527755,0.3723245657980442,0.25888386406004427,0.17193198427557943
279,-9.972080022096634,0.15409775394946335,0.3722755409777164,0.258803591504693,0.1718949697911739
280,-9.972094565629959,0.15404390115290878,0.3722194381058216,0.25872476436197756,0.17186169549822805
281,-9.972114652395248,0.15398940760642288,0.37216385677456854,0.25864698030054567,0.1718354098498821
282,-9.972111165523529,0.1539338709786534,0.37211101725697515,0.25857195295393465,0.17180305942893026
283,-9.972132980823517,0.1538798840716481,0.37206285670399664,0.258495495095849,0.17177498564124105
284,-9.972140669822693,0.15382522661238907,0.37200539782643316,0.2584214214235544,0.1717424117028713
285,-9.972167074680328,0.1537716122344136,0.3719518132507801,0.2583482567220926,0.17171809300780294
286,-9.97217470407486,0.15371890682727096,0.37190104499459264,0.2582734379917383,0.17169046625494955
287,-9.972181886434555,0.15366441328078506,0.37185257151722906,0.2582026574760675,0.17166353985667226
288,-9.972200065851212,0.1536158503964543,0.3718122936785221,0.2581319514662027,0.1716353617608547
289,-9.972195863723755,0.15356491822749374,0.3717642821371555,0.25806202031672,0.17160767540335653
