iter,energy,gamma[0],beta[0],phi[0],gamma[1],beta[1],phi[1],gamma[2],beta[2],phi[2],gamma[3],beta[3],phi[3],gamma[4],beta[4],phi[4],gamma[5],beta[5],phi[5],gamma[6],beta[6],phi[6],gamma[7],beta[7],phi[7],gamma[8],beta[8],phi[8],gamma[9],beta[9],phi[9],gamma[10],beta[10],phi[10],gamma[11],beta[11],phi[11]
31,-17.16689595580101,0.8019412250376388,0.16327008350197902,0.9698276171332193,0.9950651607615916,0.25035252601889435,1.243764652106267,0.7883705346566658,1.0538068225131498,1.4835439151207541,0.1323522586995523,0.8768796709041813,0.41941026764789013,0.7408698696254812,0.12635955842666927,0.2447042838931552,0.8913602589629404,0.10816671982488964,0.9706182545379717,0.7846935670319943,1.0292467787464177,0.3037134861161925,0.8975335693529347,0.8936622627764409,0.6188598100968973,0.9051985721597617,0.12936640174474484,0.50807855713192,0.2431687679823222,0.1303706915675865,0.377719503212464,0.13012788466231284,0.8970749043108767,0.1248581052009005,0.3167876559326495,0.9513947134193504,0.3059080163362886
32,-17.16692227125168,0.8019828666285942,0.1632982475606241,0.9698678124583049,0.9950423064385621,0.2502984574324132,1.243756485820977,0.788402136506532,1.053773188560722,1.4834055573137748,0.1322968599347854,0.8768311088354206,0.41949251562169365,0.740868045818269,0.12637017688362825,0.24463445070837214,0.8914330468365126,0.10811518003578496,0.9707328325764336,0.784651361016832,1.0292368761582271,0.30377184634713295,0.8975638692864476,0.8937386566793384,0.618852202387339,0.9051270234694782,0.12930106588739604,0.5080058462369077,0.2431905418004444,0.13038297984456743,0.3777304757082932,0.13022941379741326,0.897098461317644,0.12500466346238903,0.316777451410199,0.951478616243696,0.3058689023411656
33,-17.166951805353165,0.8020289520373302,0.16332720251293362,0.9699101115638822,0.995027337863985,0.250255901178937,1.243762357898614,0.7884357014084071,1.0537459513926128,1.483285158656565,0.13224136009889495,0.8767808024725253,0.419585983956654,0.7408642187461092,0.12637986936351595,0.24456608948126188,0.8915082829853072,0.10806227918399244,0.9708532469605903,0.7846132368943303,1.0292298410228233,0.3038287123485881,0.8975948403106007,0.8938115023825334,0.6188443230507789,0.9050676894950317,0.12923226269136945,0.5079262292681314,0.24320871580998743,0.13039369020918576,0.3777390139348254,0.13032979301201647,0.8971281155660311,0.12514848138296536,0.31676960029889806,0.9515636108160832,0.3058320468335135
34,-17.16706708073616,0.802044441435398,0.1633620248360673,0.9699293090569907,0.9950197189008694,0.2502189465627747,1.2437345153551578,0.788441624513232,1.053734000943911,1.483210212316318,0.13223025553626544,0.8767544709193874,0.4195901990753002,0.7408851090208395,0.12637454864734599,0.2445233174990788,0.8915742389034468,0.10802731563990418,0.9708752092813823,0.7846133173966564,1.0292288590465326,0.3038559718993414,0.8975976821510079,0.8938375595488722,0.6188475368234291,0.9050066214705063,0.12918159286541614,0.5078929379839292,0.2432056827554168,0.13041645126941306,0.3777305892338525,0.1303904138215827,0.8971463890998039,0.12518922926242276,0.3167538338003269,0.9515783183622663,0.3058102154864984
35,-17.167139768600464,0.8020418067337544,0.16334714469290598,0.9699221583884815,0.9950153376542534,0.25020343544582546,1.2437128532271682,0.7884512541205925,1.0537320521420537,1.483205344196639,0.13223428233203677,0.8767605764354276,0.4195667700137924,0.7408870631869661,0.12637906915562974,0.2445137337622249,0.8915586215679464,0.10802457761479677,0.9708543895838219,0.7846057995001694,1.0292318762313706,0.3038542419416422,0.8976020061512072,0.8938471690151795,0.6188604503693349,0.9049941316911344,0.1291862368533951,0.507904322464337,0.24321370922631305,0.13041766587208437,0.37772918488793245,0.13037805979211095,0.8971175950271475,0.12517726618988737,0.31675685618227334,0.9515622819282691,0.30582208168198516
36,-17.167376935482025,0.8020631517460225,0.16330396033503228,0.9699309116725435,0.9950498065619141,0.2501613889177955,1.2436759946688043,0.788503446966793,1.0537511101144752,1.4832212909395135,0.13223609799421973,0.8767419941788078,0.4195053290422259,0.7409092085347094,0.12638867570536627,0.24443240468747288,0.8915678329875886,0.10797420160066723,0.970798448501952,0.7846071768507461,1.0292699547414266,0.30386596847363967,0.8976183521841606,0.8938818006661139,0.6189093769106242,0.9049397991317808,0.12913837490929445,0.5078989775233393,0.2431955828415109,0.13042401053491012,0.37771757159260033,0.13035123551704894,0.8970434923560218,0.1251350560794475,0.316743285969637,0.951534416823249,0.3058765608455617
37,-17.167989671230316,0.8023217046287514,0.16313283593243436,0.9701058227317606,0.9951617745071428,0.24968909368684644,1.2433790597703933,0.788853199584575,1.0537185485471354,1.482800924450125,0.13211701723236036,0.8764991744437776,0.41937516793922813,0.7410416119043283,0.12648573392599907,0.24372302801287218,0.8918582090454966,0.1075493125953509,0.9707865490977797,0.7844699360478862,1.029423442276154,0.3041246485689721,0.8977911759802211,0.8943236186201827,0.6192115100194938,0.9043600097184217,0.12862761698101843,0.5076312646851618,0.24317765288379675,0.13053612236711964,0.3776327658808045,0.13057603745749582,0.8966069641927668,0.12527634551523384,0.3166161638152604,0.9515982115883171,0.3060678783229317
38,-17.168403655290604,0.8023923198366808,0.16309906240998573,0.9700968636133391,0.9953453763181647,0.24973265165186878,1.2433442818900569,0.7888050205964323,1.0537294083497635,1.4830070563194269,0.13209182330677394,0.8764951253032331,0.419400574420399,0.7410895685714353,0.12649163198011035,0.24370916998716421,0.8919451194523226,0.10753895261354947,0.9706336816069336,0.784509978054709,1.0295105820017447,0.304137374787964,0.8978124908774044,0.8943096946453183,0.6193209888288895,0.9044201154649882,0.12855556541159077,0.5076720482829681,0.24298387092721335,0.13059253737595442,0.3774696061427518,0.1304112139373669,0.8964757316253988,0.12504390664044104,0.3165543442555188,0.9515137824352259,0.3061958321482603
39,-17.16844254732132,0.8023961310588574,0.16308665248233245,0.9700810504382242,0.9954098670594383,0.24978087078618472,1.2433545065151455,0.7887673853874134,1.0537376336029163,1.4831274266225527,0.13210032263844912,0.8765150335767988,0.41940551937973775,0.7410946799216674,0.12649151495703376,0.243746592468375,0.8919418992954761,0.10756685967975341,0.9705666508525603,0.7845330067792516,1.0295340811145886,0.3041194279779947,0.8978097499028709,0.8942730100545916,0.619347236815172,0.9044881396306389,0.12857098302949588,0.5077090947884365,0.2429196692641196,0.13059914616090462,0.3774137522721345,0.13032332883392223,0.8964409772349156,0.12493124164621727,0.3165412840211444,0.9514715414382368,0.3062361473398767
40,-17.168514758348465,0.8024056725452782,0.16307178987489482,0.9700757178368749,0.9954564363508421,0.24980076041638513,1.2433536711941688,0.7887540396256421,1.0537445064719073,1.483198652733891,0.13210349861567025,0.8765214659512113,0.41940263573557424,0.7411017890404656,0.1264938781780385,0.2437498776202895,0.8919468311005524,0.10757244817525329,0.9705196996518795,0.7845457793542475,1.0295548772515906,0.30411384724687157,0.8978119979037366,0.8942602435647083,0.6193732775898648,0.9045164714077965,0.12856517201391807,0.5077260265784521,0.24287597999457164,0.1306058047163444,0.3773754532977976,0.1302709656702485,0.8964052035587813,0.12485875020336862,0.31652864134408426,0.9514442775842381,0.306269412984081
41,-17.168558359146118,0.8024156973002767,0.16308000138436649,0.9700777339913551,0.9954709058727131,0.2498167191343089,1.2433530696184965,0.7887551963742468,1.0537312336525846,1.483214661755717,0.1320921439858775,0.8765258071423886,0.4194214437619143,0.7410977742652436,0.12649319202554196,0.2437423057587766,0.8919542665570004,0.10757545004944834,0.9705191570706723,0.7845371784759111,1.0295591745567556,0.3041187259105253,0.8978252873210442,0.8942695353828214,0.6193831891523134,0.9045303513405958,0.1285673352418598,0.507723147132813,0.2428562283211949,0.13060783150263172,0.37735167133293346,0.1302469372757058,0.8963859405762421,0.12484979983570947,0.3165239269744246,0.9514449788489594,0.30627812090276996
42,-17.168654322624207,0.8024202700810786,0.16309062507825997,0.9700692042610491,0.9954976661882422,0.24985543689791015,1.2433398340274728,0.7887581021061795,1.0537008043239062,1.4832551755088141,0.1320831717436427,0.8765527439415053,0.41943529152993786,0.7410894807384517,0.1264940003768253,0.2437451920678251,0.8919444635865524,0.10759451131288836,0.970492038528754,0.7845129882872132,1.0295690365563832,0.30411800153648927,0.8978510978912008,0.8942832526189216,0.6194051553436501,0.9045664581899918,0.12860076211844504,0.5077550755065323,0.2428256218365108,0.13060199190922328,0.3773080123452292,0.130169410115472,0.8963311109860804,0.12481163666454072,0.31652001938310864,0.9514287715278278,0.3063048460738379
43,-17.168698996305466,0.8024404867947844,0.16308104226556697,0.9700773111447019,0.9955239223708502,0.24985426828646817,1.2433182806214176,0.7887854986459572,1.0536572670850097,1.4832519428973674,0.132067800848267,0.876552865649767,0.41945657037832323,0.7410776633296351,0.12651061225529864,0.24369769198391408,0.8919395049428765,0.1075865431230998,0.9704944900217697,0.7844631710631751,1.0295791491322284,0.3041348374000667,0.8978949393938247,0.8943410580934317,0.6194426755772623,0.9045655217388417,0.128617896524894,0.507768351646218,0.24282102081411613,0.13058983288255013,0.37726292528603533,0.1301210222852297,0.8962484187668762,0.1248010043042769,0.3165156343934765,0.9514349732467944,0.3063292465588963
44,-17.168860226869583,0.8024870312551177,0.16304608406169674,0.9700967344591583,0.9955850046601071,0.24983966457480225,1.2432567454661105,0.7888663048064042,1.0535503066827574,1.4832403215206378,0.1320347905122448,0.8765555333284137,0.4194891510737325,0.7410480376128048,0.12655577191147846,0.24356606757351068,0.8919143276795113,0.10756223786350426,0.9704908127613775,0.7843349323048396,1.0296064202703874,0.30417587225534587,0.8980071592789655,0.8944914198427912,0.6195428491281632,0.9045538126618636,0.12866291391053913,0.5078027963509916,0.24282009973788302,0.13055578501355838,0.3771562391343208,0.12999704618303604,0.8960250192440826,0.12477017505363557,0.3165073445450104,0.9514447683473077,0.3063972034273124
45,-17.168932497501373,0.8024905717021491,0.16304032604366658,0.970151011447997,0.9956164080690822,0.24981480134673947,1.2431923774356988,0.7889680675136217,1.0533712989770816,1.483140364031098,0.13194228514633982,0.8765333476665307,0.4196331197851442,0.740973553429377,0.12660809091627453,0.24338478131889657,0.8918987965773378,0.10752463689987561,0.9705989750866325,0.7841183695996764,1.0296092293702337,0.3042535676702472,0.8981780363859426,0.8947298577350395,0.6196341520998533,0.9045161787639784,0.12874162668658642,0.5078178355909574,0.2428226394985611,0.1304644620470633,0.3770526949551545,0.1299457174997652,0.8957890448637903,0.12487133860793803,0.31649435858036473,0.951524803184463,0.3064422836091863
46,-17.16898626089096,0.8024923368450062,0.16303784438396032,0.9701525133549185,0.9956220270349785,0.2498131554602266,1.2431898328143645,0.7889619971044666,1.0533603061457832,1.483152355229559,0.13193344512838504,0.8765301351023969,0.41963164491148447,0.7409705698557397,0.12660725733707442,0.24337615736538518,0.8918991620299731,0.10752209191428924,0.970596964883357,0.7841115799804828,1.0296119170124476,0.30425696109675077,0.8981872998016824,0.8947422830509726,0.6196424870821982,0.9045129313066465,0.12874407794097698,0.5078267626618193,0.2428111987163451,0.13046352231678401,0.377040957191066,0.12992310833094056,0.8957749827619338,0.12486045098726527,0.3164856978076969,0.9515242462110806,0.30644895574743064
47,-17.169078171253204,0.8024721848175888,0.16305204247277233,0.9701464888269746,0.9955966416143139,0.2498166952314875,1.2432269978674861,0.7888970895898578,1.0533847243114367,1.4831890775724348,0.1319138952110626,0.8765113683661517,0.4196070100248259,0.7409780404595292,0.12658014926495917,0.2434255173238932,0.8919178791807348,0.10752726095247093,0.9706072947340432,0.7841647138760502,1.0296002097326666,0.3042441863345702,0.8981531339463397,0.8946957533335972,0.6196054709675062,0.9045074096613054,0.12872149422639245,0.5078313489334809,0.24278432143524267,0.13047986115997065,0.37707470630331896,0.12993715983480214,0.8958685460833615,0.12485658375864188,0.31646238084044054,0.9515274229622523,0.30642280539551114
48,-17.169098913669586,0.8024473208369886,0.16306286784273158,0.9701385902997357,0.9955576195036003,0.2498092263311445,1.2432663602252356,0.7888302708748102,1.0534294512788478,1.4832137837000443,0.13190870300162796,0.8764904645326019,0.41956164562761306,0.7409915703959643,0.1265504291614729,0.24348243881429765,0.8919355011125831,0.10752901709907009,0.9706151562569919,0.7842355126692834,1.029584850119306,0.3042261657134926,0.898100180911983,0.8946319015880719,0.6195570825884985,0.9044891444248281,0.12868800514894713,0.5078275179235323,0.242771387796583,0.13050062997681158,0.3771289568786319,0.1299737398292437,0.8959892303749979,0.12485988039557466,0.316442623404053,0.9515282320162679,0.30638516776523755
49,-17.16917923092842,0.8024151509501851,0.16308329312567343,0.9701339110418403,0.9955232882445445,0.24980620906698828,1.2433115701339856,0.7887469525652293,1.0534622055636036,1.4832505767453934,0.1318847372031535,0.8764592831115705,0.41952527504904374,0.7410014717053865,0.1265160517017162,0.2435343283603903,0.8919635252915527,0.10752603500092234,0.9706329919825304,0.7843026784200483,1.0295703865646963,0.3042135818483755,0.8980565205789741,0.894578447491743,0.6195129264022486,0.9044669294461216,0.12865133672182122,0.5078283075288682,0.24273689315199595,0.13051663392524057,0.37717057750220195,0.12999946541760088,0.8961092224808567,0.12485946498949863,0.3164065763373311,0.951532778958928,0.30635184609339955
50,-17.169181317090988,0.802414275518075,0.16308384787250574,0.9701337425135764,0.9955223328465374,0.24980615175086085,1.2433128490548917,0.7887446507992889,1.0534632602791418,1.483251618543587,0.13188419178821034,0.8764584692817525,0.41952421151060854,0.7410018028227409,0.1265150894081928,0.24353588981325008,0.8919642905715545,0.10752599296891356,0.9706333964347977,0.7843046706426614,1.0295699904389641,0.30421317422281596,0.8980551877627629,0.8945767884378372,0.6195116425358823,0.9044663808666303,0.1286502820805624,0.5078282849043345,0.2427359892295089,0.13051713611199967,0.3771718153244888,0.13000028095441735,0.8961126732892636,0.124859411013828,0.3164056449629348,0.9515328453963454,0.30635090141786353
51,-17.169181317090988,0.802414275517859,0.1630838478725324,0.9701337425136228,0.9955223328462219,0.24980615175057377,1.2433128490552072,0.7887446507987349,1.05346326027932,1.4832516185436375,0.13188419178797064,0.8764584692813386,0.41952421151028807,0.7410018028227964,0.12651508940800182,0.24353588981339064,0.8919642905717688,0.10752599296873307,0.970633396435103,0.784304670643051,1.0295699904388407,0.30421317422280303,0.8980551877625153,0.8945767884376695,0.619511642535608,0.9044663808662047,0.12865028208020107,0.5078282849042937,0.24273598922940243,0.13051713611207005,0.3771718153248595,0.13000028095477698,0.8961126732900758,0.1248594110139735,0.3164056449626288,0.9515328453965022,0.3063509014175819
