iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7]
88,-0.3366787708364427,0.5585254465637263,0.5585761802882189,0.6727859204926062,0.672294169003726,0.6327042232675012,0.6328739450924331,0.4820742045791121,0.4819502894184552,0.7650723707280122,0.7649247395835118,0.46374799416807944,0.4636884598818142,0.852802307732054,0.8523868793650763,0.5357317636167863,0.5354485270305304
89,-3.826743810903281,0.5516207304259296,0.5516781207785243,0.6918534067750443,0.6913312499324092,0.6484737659280654,0.6486285167426104,0.46808174646284895,0.46792911164229734,0.7754179954878054,0.7752656495227711,0.45998489217308813,0.45989731343579476,0.8642276706319535,0.8637678135215537,0.5406284644646803,0.5403413093386916
90,-1.643273238092661,0.5311532986757811,0.5310921479627723,0.7121956268616486,0.7116948485287139,0.6617401905765291,0.6619314981304342,0.45590089236211495,0.45569446434965355,0.7739377653575502,0.7737573889113264,0.4363033335044747,0.4363437045190949,0.8761765159812057,0.8757953253603773,0.5355420881329337,0.5353310197329847
91,-2.711986186914146,0.5528151935373898,0.5527107782341772,0.6641616336361039,0.6637207160616526,0.6398123402555939,0.6400496551446849,0.46095471431326585,0.4607624307624064,0.7884934920235537,0.7882720768480794,0.45301640837860757,0.4530870124523062,0.8578259082656586,0.8574181702948408,0.5611812635703245,0.5610049288457958
92,-1.7236868639010936,0.5338219592755195,0.5337139723502332,0.690094673942076,0.6896152787754545,0.6344515962933656,0.6346761986293131,0.47659528043877797,0.4764013763866387,0.8157072591944597,0.815519250559737,0.4488575129158562,0.44892776774358933,0.8954244855936849,0.8950139489985304,0.5732591902284184,0.5730761499813525
93,-3.0889280382543802,0.5230960237036925,0.5229576360812643,0.7279307053482625,0.7273953112104209,0.6513562471314799,0.6516022474766942,0.43577896120550574,0.4355499460012652,0.7962467152043246,0.7960734235035488,0.45531894337327683,0.45534712162916546,0.8544152251357445,0.8539835824427428,0.5639095424936386,0.5637303995405091
94,-2.785673886537552,0.5223756363790016,0.5222091228148201,0.7242769778764341,0.7236822119244607,0.6533694778278004,0.6535546628088923,0.4260124141961569,0.4257849915535189,0.7894139181240462,0.7891848774539539,0.46368373814912045,0.46372190018300896,0.8355918920511612,0.8350954106805147,0.5602931703702779,0.5600464040850056
95,-2.987111708149314,0.5421492071996908,0.5419932827731827,0.693179614195833,0.6925720146187814,0.6236815311654936,0.6238939666451188,0.457436672100448,0.45721086064586414,0.819404470117297,0.8191513640718767,0.48235136341245377,0.482365394878434,0.8556325475597987,0.855197049191338,0.5683264143095584,0.5682404874329222
96,0.5149800829822198,0.5451030317868572,0.5450347867241362,0.6720454183465335,0.6714114995935233,0.6017847357958089,0.6019469497055979,0.4815843204647535,0.48137453707167877,0.8364056612714194,0.8361373281019041,0.4810021238023182,0.4809941294894088,0.8724868644872913,0.8720585978386225,0.5696800730453105,0.5696271336142672
97,-2.2666850318200886,0.531032989261439,0.5309661586448783,0.6817276009183842,0.6810835953598143,0.6171880873676855,0.617335784577881,0.4699592956836568,0.46975295323645694,0.8255164764937944,0.8252484177734004,0.4708832050760975,0.47088275505811905,0.8873974748217733,0.8869540977553697,0.5668891300825635,0.5668275628209812
98,-0.9504101460333914,0.503451291465899,0.5033883537777001,0.6852858119469601,0.6846343511511804,0.6420241321262438,0.6421382272179471,0.4509004730294691,0.45068778245477004,0.8134160746936686,0.8130998386564897,0.4952670065773418,0.4952450290380511,0.8663770213985117,0.8660153795295628,0.5483782440802315,0.548308952662046
