iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11]
49,-13.441694498062134,0.6001956601910818,0.5994692494376564,0.5593441367765701,0.5807228504236914,0.5916375289261563,0.6278386961528719,0.6131202286237311,0.5478015507809848,0.6358661537952237,0.6288764640029637,0.6298858250929427,0.5614427480975038,0.5607366600842049,0.6018991293981237,0.6710508953418609,0.523571883660278,0.655364040755826,0.6189103837460163,0.6274610472997012,0.6053031284680555,0.6743278414981816,0.6440704811707713,0.5973568269310358,0.57691007779922
50,-13.445457994937897,0.6005223246732396,0.5995205396270122,0.5550008964635532,0.5796891356725377,0.5952426730313936,0.6291010285235196,0.6133430995721061,0.5458858383284934,0.640266156065339,0.629276634112516,0.6299515110781384,0.561083819827496,0.5606550529189096,0.5979943495263633,0.6672773282415833,0.5236108603979204,0.6559659623605,0.620840107733513,0.6256629006530321,0.6059022010832237,0.6781682845271811,0.6434299668440411,0.5987591758995753,0.5781513595420176
51,-13.447790503501892,0.6002084522733433,0.5995442420641885,0.5571548149725142,0.5797355802727261,0.5936647289359315,0.6291291196010439,0.6137821161294379,0.5464094428649866,0.6378147276174833,0.628966862109633,0.629645274317597,0.5605952099281142,0.5604547014497752,0.5987834715754359,0.6681622029988441,0.5236818374911416,0.6554041737403127,0.6201556052350015,0.6255942331559939,0.6064205021089948,0.6770602105989725,0.6434464583758205,0.5982898128896966,0.5780387708300389
52,-13.449311643838882,0.6000312020387747,0.5994454694639726,0.555744669211239,0.5800863306553834,0.59325172648393,0.6297058369596509,0.6138023652475583,0.5466054029214468,0.6373895583793383,0.6291586197738764,0.6296644646719955,0.5599177134903879,0.5610886230503974,0.5987191112919057,0.6679176115508546,0.5235133974666821,0.6557599938153901,0.6198813486509263,0.6250333497245584,0.6076476052710071,0.6770277858664213,0.6438740346707805,0.5975485005055905,0.5788646445775852
53,-13.449752479791641,0.5997369176440526,0.599361704806641,0.5538338224477516,0.5801003234919697,0.5932145228390526,0.6305000803558886,0.6138319158514756,0.5464647722987803,0.6369884167849585,0.6300703527273473,0.6297735084520235,0.5590921741594627,0.5620935673547152,0.5984793895501692,0.666973683770768,0.523206086006397,0.6557428724662835,0.6204114278954307,0.6243649530601142,0.6084748939574989,0.6769498302109174,0.6439995835161915,0.5969612624557312,0.5801655649348693
54,-13.449778646230698,0.5995649223644287,0.5993268780296994,0.5517847842166625,0.5798120700924506,0.5935860627869951,0.6312960006901426,0.6140318341898731,0.5459675340046033,0.6371569598735002,0.6309399798306229,0.6298616452678018,0.5582149636922716,0.5629315086662529,0.5978900306971954,0.6656211065956171,0.5229407368128524,0.6555776959601781,0.621293056725647,0.6235199930590707,0.6092326235428357,0.6774150352755705,0.6439566586537513,0.5965460075015864,0.581579234000395
55,-13.45141288638115,0.5992225428792259,0.5993749836982554,0.5510571499465653,0.57935634570508,0.5943185966667747,0.6316754325324871,0.6142057039634038,0.5455326461211986,0.6373752764513406,0.6313497227207268,0.6298227813483801,0.5576883269257398,0.5632919223706793,0.5972798257393672,0.6646070698987722,0.5227519591368425,0.655371380104608,0.6220525939537194,0.6231403032771508,0.6090984137926833,0.6779926637020728,0.6435352255072968,0.5969334639191273,0.5818308580688838
56,-13.455229848623276,0.5979541468580735,0.5995518937930255,0.5468912540550325,0.5773325283529495,0.5982946838420523,0.6330818258457607,0.6147928226179632,0.5432346487145403,0.6401201778703653,0.6327691055127982,0.6298934319309663,0.556091835011728,0.5644258068799072,0.5938718692028316,0.6598219959530263,0.5220068146013804,0.6551784289800494,0.6254635148576583,0.6213923047081377,0.6080417735307914,0.6815170392539892,0.641593489776072,0.5989437361222647,0.5830896512286894
57,-13.456786066293716,0.5982250462096569,0.5991941799660934,0.5463202750616228,0.5775682169407876,0.5984923018257434,0.6331048065683266,0.6147775195870324,0.5434103504100353,0.6404030929464591,0.6331199442493957,0.6305434352423617,0.5563350412133392,0.5644601937712068,0.5943843585105723,0.6599224287368188,0.522055580079173,0.6548435456901157,0.6255673987120984,0.621793452544299,0.6073897033263417,0.6815458093900781,0.6409671880352187,0.5989316369176939,0.5829021323580239
58,-13.456984877586365,0.5986389598248699,0.5991207002841987,0.547144097771925,0.5782606080599976,0.5978224028311085,0.6327866684345684,0.6147262939051797,0.5440850937746681,0.6398978883033425,0.6328237453494145,0.6307645087806427,0.5568252838030643,0.5639412361825731,0.5953646004015571,0.6610273237032983,0.5221902805668528,0.6547187356143578,0.6248704013021017,0.6223464213987778,0.6072370383440384,0.6808445051330455,0.6412197520531422,0.5984473642514851,0.582501838936384
